ID_REF	GSM61941	GSM61943	GSM61952	GSM61954	GSM61956	GSM61958	GSM61960
TI4932_1S002763_1	750	853	714	695	524	828	772
TI4932_1S002763_2	798	798	706	769	642	941	823
TI4932_1S002764_1	159	160	113	125	71	153	185
TI4932_1S002764_2	150	160	109	134	59	158	175
TI4932_1S002765_1	308	394	489	430	235	489	395
TI4932_1S002765_2	304	451	536	410	360	470	334
TI4932_1S002766_1	132	1523	458	612	296	328	195
TI4932_1S002766_2	113	1547	462	505	297	299	173
TI4932_1S002767_1	648	312	229	251	131	325	553
TI4932_1S002767_2	697	312	228	247	139	331	580
TI4932_1S002768_1	513	230	300	303	295	439	690
TI4932_1S002768_2	445	200	283	221	247	361	561
TI4932_1S002769_1	604	451	402	324	266	452	527
TI4932_1S002769_2	711	493	415	359	272	475	468
TI4932_1S002770_1	86	130	88	96	66	126	98
TI4932_1S002770_2	78	122	90	94	76	140	113
TI4932_1S002771_1	199	287	143	142	122	129	148
TI4932_1S002771_2	169	287	152	152	132	130	138
TI4932_1S002772_1	335	1127	926	721	653	767	669
TI4932_1S002772_2	410	1310	1106	899	495	982	888
TI4932_1S002773_1	145	122	91	86	96	207	180
TI4932_1S002773_2	164	132	139	111	104	211	191
TI4932_1S002774_1	113	120	92	95	76	138	160
TI4932_1S002774_2	129	129	105	91	69	164	187
TI4932_1S002775_1	206	150	98	107	86	127	140
TI4932_1S002775_2	208	139	129	97	86	135	159
TI4932_1S002776_1	68	81	78	73	70	83	81
TI4932_1S002776_2	76	100	74	84	61	92	84
TI4932_1S002777_1	434	271	275	167	147	344	428
TI4932_1S002777_2	498	285	235	201	156	370	479
TI4932_1S002778_1	153	248	157	149	96	209	201
TI4932_1S002778_2	147	258	164	117	86	206	226
TI4932_1S002779_1	54	75	44	51	58	55	64
TI4932_1S002779_2	49	63	37	44	49	46	71
TI4932_1S002780_1	2134	1055	1107	1079	692	1254	1287
TI4932_1S002780_2	2097	1136	1330	1236	1050	1489	1742
TI4932_1S002781_1	311	166	195	180	111	256	351
TI4932_1S002781_2	290	170	164	153	126	210	380
TI4932_1S002782_1	128	125	128	104	96	154	168
TI4932_1S002782_2	106	147	155	112	93	163	201
TI4932_1S002783_1	70	108	57	72	69	83	65
TI4932_1S002783_2	67	97	60	66	51	70	61
TI4932_1S002784_1	95	185	83	79	80	123	127
TI4932_1S002784_2	87	152	104	84	71	111	126
TI4932_1S002785_1	260	449	209	211	129	253	296
TI4932_1S002785_2	354	542	291	249	227	302	425
TI4932_1S002786_1	236	1652	1142	1121	666	481	283
TI4932_1S002786_2	205	1540	924	962	506	424	258
TI4932_1S002787_1	52	64	62	66	73	62	55
TI4932_1S002787_2	50	67	62	57	64	64	61
TI4932_1S002788_1	115	60	69	83	83	92	102
TI4932_1S002788_2	174	88	88	92	97	122	153
TI4932_1S002789_1	146	113	101	111	85	111	202
TI4932_1S002789_2	117	86	70	94	87	84	139
TI4932_1S002790_1	933	358	363	267	504	752	708
TI4932_1S002790_2	1123	452	442	328	666	987	986
TI4932_1S002791_1	105	53	57	53	60	65	79
TI4932_1S002791_2	93	59	62	57	53	74	91
TI4932_1S002792_1	176	126	116	104	102	145	143
TI4932_1S002792_2	185	131	98	121	89	155	153
TI4932_1S002793_1	71	59	53	59	61	56	62
TI4932_1S002793_2	66	66	68	72	73	64	67
TI4932_1S002794_1	565	270	310	218	155	340	320
TI4932_1S002794_2	494	279	331	203	181	316	305
TI4932_1S002795_1	309	218	226	232	133	313	441
TI4932_1S002795_2	312	228	298	312	174	410	554
TI4932_1S002796_1	76	113	92	114	99	106	97
TI4932_1S002796_2	68	102	85	98	93	99	87
TI4932_1S002797_1	2077	2316	1989	2015	1733	2196	2174
TI4932_1S002797_2	2268	2277	2137	2191	1735	2296	2247
TI4932_1S002798_1	291	322	231	194	167	292	290
TI4932_1S002798_2	277	288	277	248	163	294	316
TI4932_1S002799_1	96	129	75	79	64	92	111
TI4932_1S002799_2	92	113	75	80	55	89	114
TI4932_1S002800_1	45	65	45	46	40	45	45
TI4932_1S002800_2	54	74	63	53	46	54	53
TI4932_1S002801_1	83	512	267	253	124	157	131
TI4932_1S002801_2	74	489	260	273	98	131	120
TI4932_1S002802_1	71	82	80	80	62	93	81
TI4932_1S002802_2	54	73	74	84	75	83	75
TI4932_1S002803_1	44	44	41	46	39	45	46
TI4932_1S002803_2	43	41	40	44	58	42	42
TI4932_1S002804_1	295	114	132	113	90	149	181
TI4932_1S002804_2	220	96	86	94	91	137	166
TI4932_1S002805_1	36	34	33	42	37	32	36
TI4932_1S002805_2	33	33	31	35	30	32	32
TI4932_1S002806_1	133	88	78	118	82	109	95
TI4932_1S002806_2	101	73	68	86	95	84	82
TI4932_1S002807_1	69	60	62	59	52	68	67
TI4932_1S002807_2	55	53	45	52	53	71	59
TI4932_1S002808_1	83	110	79	56	87	185	130
TI4932_1S002808_2	89	104	78	78	75	169	118
TI4932_1S002809_1	893	1524	995	1443	865	1000	882
TI4932_1S002809_2	896	1459	1177	1153	884	1024	981
TI4932_1S002810_1	733	1678	891	1050	762	905	670
TI4932_1S002810_2	650	1745	935	1212	841	833	668
TI4932_1S002811_1	2308	672	732	880	538	777	1324
TI4932_1S002811_2	2920	775	838	1184	743	986	1657
TI4932_1S002812_1	6146	2176	2931	2889	2537	3032	4009
TI4932_1S002812_2	6079	2317	3177	2935	2872	3051	4348
TI4932_1S002813_1	8973	1715	2895	2753	2843	2497	5434
TI4932_1S002813_2	9273	1770	3030	2671	3076	2648	5168
TI4932_1S002814_1	1186	167	202	169	133	455	659
TI4932_1S002814_2	906	173	182	122	117	346	486
TI4932_1S002815_1	395	338	288	259	171	303	325
TI4932_1S002815_2	416	360	320	334	202	359	399
TI4932_1S002816_1	43	49	43	39	34	44	39
TI4932_1S002816_2	46	52	45	46	46	45	45
TI4932_1S002817_1	1078	749	638	354	691	1858	940
TI4932_1S002817_2	1067	805	653	394	492	1956	926
TI4932_1S002818_1	438	516	510	399	295	578	523
TI4932_1S002818_2	319	524	364	441	333	482	455
TI4932_1S002819_1	226	301	205	148	141	326	226
TI4932_1S002819_2	247	322	252	181	164	328	252
TI4932_1S002820_1	198	114	135	87	97	151	137
TI4932_1S002820_2	170	102	100	74	81	126	133
TI4932_1S002821_1	59	63	61	61	69	60	52
TI4932_1S002821_2	60	61	57	60	65	66	53
TI4932_1S002822_1	55	208	78	77	64	86	78
TI4932_1S002822_2	49	159	73	79	74	74	71
TI4932_1S002823_1	1170	2080	1895	1955	1707	1610	2723
TI4932_1S002823_2	1050	1744	1735	1802	1171	1456	2106
TI4932_1S002824_1	58	51	50	55	38	67	80
TI4932_1S002824_2	58	41	36	42	37	50	61
TI4932_1S002825_1	58	61	64	72	64	64	63
TI4932_1S002825_2	57	55	53	63	57	56	65
TI4932_1S002826_1	43	98	60	58	58	52	46
TI4932_1S002826_2	50	131	75	60	45	62	48
TI4932_1S002827_1	332	585	910	976	720	720	738
TI4932_1S002827_2	409	581	1007	965	567	754	812
TI4932_1S002828_1	1651	758	633	525	714	976	1044
TI4932_1S002828_2	1635	711	768	617	639	1078	1135
TI4932_1S002829_1	84	84	73	79	74	120	100
TI4932_1S002829_2	76	70	60	68	67	117	75
TI4932_1S002830_1	183	350	256	238	182	217	152
TI4932_1S002830_2	264	390	298	231	185	211	172
TI4932_1S002831_1	382	435	456	432	138	408	413
TI4932_1S002831_2	339	345	441	351	134	380	346
TI4932_1S002832_1	159	67	73	64	56	74	112
TI4932_1S002832_2	171	68	61	69	62	70	87
TI4932_1S002833_1	3018	710	928	711	721	1239	1617
TI4932_1S002833_2	2603	620	858	658	859	1089	1387
TI4932_1S002834_1	113	173	146	177	75	146	142
TI4932_1S002834_2	141	217	156	158	126	187	199
TI4932_1S002835_1	36	72	46	46	55	56	51
TI4932_1S002835_2	42	82	50	47	42	52	52
TI4932_1S002836_1	144	239	249	205	172	286	228
TI4932_1S002836_2	129	202	204	163	113	250	243
TI4932_1S002837_1	56	275	215	163	91	138	71
TI4932_1S002837_2	52	241	193	138	86	126	75
TI4932_1S002838_1	535	1072	869	1153	891	783	611
TI4932_1S002838_2	597	1047	850	988	694	850	625
TI4932_1S002839_1	138	149	150	154	100	148	167
TI4932_1S002839_2	130	130	129	125	98	138	149
TI4932_1S002840_1	1677	2109	2109	2109	1811	3406	2551
TI4932_1S002840_2	1838	2266	2201	1867	1962	3325	2521
TI4932_1S002841_1	59	114	64	80	85	149	70
TI4932_1S002841_2	68	111	70	77	68	121	67
TI4932_1S002842_1	169	446	478	451	219	463	312
TI4932_1S002842_2	222	440	409	484	190	524	377
TI4932_1S002843_1	528	1170	1386	1197	1136	1120	918
TI4932_1S002843_2	548	1259	1619	1383	1122	1311	1046
TI4932_1S002844_1	1539	7060	6928	8277	6312	6405	4527
TI4932_1S002844_2	1603	7276	7483	7217	6501	6364	4735
TI4932_1S002845_1	1708	18504	18111	18388	16163	16457	9170
TI4932_1S002845_2	1297	18116	18146	18005	15933	15904	8957
TI4932_1S002846_1	690	11399	10972	9558	10306	9142	5628
TI4932_1S002846_2	879	12331	12468	9201	9651	9237	6238
TI4932_1S002847_1	64	116	109	101	89	147	93
TI4932_1S002847_2	53	94	89	86	89	107	87
TI4932_1S002848_1	586	498	730	650	471	590	593
TI4932_1S002848_2	589	637	720	814	474	657	573
TI4932_1S002849_1	1545	92	160	118	156	305	554
TI4932_1S002849_2	1392	90	190	106	101	290	613
TI4932_1S002850_1	98	161	93	92	92	112	96
TI4932_1S002850_2	142	217	130	88	93	155	130
TI4932_1S002851_1	235	773	815	700	381	601	527
TI4932_1S002851_2	181	650	718	580	252	479	385
TI4932_1S002852_1	64	65	62	71	70	78	106
TI4932_1S002852_2	76	67	59	72	67	72	95
TI4932_1S002853_1	672	327	360	363	244	546	645
TI4932_1S002853_2	732	389	390	458	264	564	629
TI4932_1S002854_1	46	322	87	68	51	104	61
TI4932_1S002854_2	37	292	72	66	53	89	53
TI4932_1S002855_1	1043	1043	1043	928	939	1109	1043
TI4932_1S002855_2	934	1182	1061	1062	673	1223	1055
TI4932_1S002856_1	695	9415	8118	8071	10854	8298	5347
TI4932_1S002856_2	867	10252	8007	7894	11376	8608	5639
TI4932_1S002857_1	126	118	100	83	89	168	145
TI4932_1S002857_2	190	134	91	83	78	179	141
TI4932_1S002858_1	3280	3895	3953	4516	4020	3343	4138
TI4932_1S002858_2	3094	3621	3569	3992	4313	3296	3602
TI4932_1S002859_1	814	2019	1736	1563	873	1293	1142
TI4932_1S002859_2	708	1896	1590	1253	686	1230	1230
TI4932_1S002860_1	704	551	1120	809	443	918	1041
TI4932_1S002860_2	699	542	1097	811	467	1005	925
TI4932_1S002861_1	1272	3943	4232	3589	3103	3630	2483
TI4932_1S002861_2	1495	3840	4107	3280	3048	3752	2458
TI4932_1S002862_1	638	236	264	258	249	185	792
TI4932_1S002862_2	626	308	317	304	215	228	878
TI4932_1S002863_1	64	68	52	61	67	88	55
TI4932_1S002863_2	73	89	65	67	77	86	61
TI4932_1S002864_1	2026	4208	3000	3189	3025	2715	2715
TI4932_1S002864_2	1898	3722	2994	2796	2616	2697	2763
TI4932_1S002865_1	7292	1954	1827	2210	2482	3831	5579
TI4932_1S002865_2	8530	2536	2155	2356	3161	3855	6428
TI4932_1S002866_1	513	417	436	379	206	436	591
TI4932_1S002866_2	537	415	409	272	200	418	635
TI4932_1S002867_1	825	333	430	236	264	648	657
TI4932_1S002867_2	838	292	419	220	308	774	655
TI4932_1S002868_1	1138	180	270	163	185	398	809
TI4932_1S002868_2	1184	175	276	194	119	276	792
TI4932_1S002869_1	44	54	44	43	61	44	39
TI4932_1S002869_2	46	66	42	50	42	47	40
TI4932_1S002870_1	2398	166	234	153	136	534	1485
TI4932_1S002870_2	2243	177	220	124	125	578	1493
TI4932_1S002871_1	53	55	47	54	63	63	43
TI4932_1S002871_2	50	47	48	47	70	60	43
TI4932_1S002872_1	15606	17051	16282	14617	13436	14616	15787
TI4932_1S002872_2	14962	15321	14214	13699	13373	13238	14811
TI4932_1S002873_1	3612	13573	17948	14052	13749	13963	17930
TI4932_1S002873_2	4212	13786	17560	15011	12989	13384	15698
TI4932_1S002874_1	337	123	122	97	123	97	193
TI4932_1S002874_2	265	111	106	100	100	85	199
TI4932_1S002875_1	202	107	97	89	97	140	193
TI4932_1S002875_2	181	115	99	70	83	131	172
TI4932_1S002876_1	719	211	136	96	82	235	469
TI4932_1S002876_2	612	184	128	88	80	206	448
TI4932_1S002877_1	634	635	633	566	231	658	805
TI4932_1S002877_2	612	658	560	445	274	643	893
TI4932_1S002878_1	75	55	55	58	38	56	56
TI4932_1S002878_2	79	56	55	70	41	51	57
TI4932_1S002879_1	10661	5527	3590	4549	6746	5460	7951
TI4932_1S002879_2	12305	5268	3277	4485	7224	5280	8679
TI4932_1S002880_1	194	170	171	138	76	170	241
TI4932_1S002880_2	215	202	207	170	98	211	243
TI4932_1S002881_1	43	634	188	189	104	131	52
TI4932_1S002881_2	50	593	178	191	88	127	56
TI4932_1S002882_1	49	49	36	39	39	40	46
TI4932_1S002882_2	59	52	38	43	40	44	48
TI4932_1S002883_1	258	110	121	79	84	161	242
TI4932_1S002883_2	292	114	129	80	78	142	205
TI4932_1S002884_1	142	650	527	394	174	395	288
TI4932_1S002884_2	159	692	528	416	199	400	303
TI4932_1S002885_1	1158	216	155	149	133	237	935
TI4932_1S002885_2	1050	219	124	135	118	222	835
TI4932_1S002886_1	3482	3476	3485	3463	3417	3514	2569
TI4932_1S002886_2	3700	3310	3655	3242	3229	3654	2678
TI4932_1S002887_1	1133	440	403	249	275	818	1562
TI4932_1S002887_2	1046	329	381	181	279	785	1563
TI4932_1S002888_1	340	610	293	289	116	476	453
TI4932_1S002888_2	306	614	267	226	123	425	412
TI4932_1S002889_1	285	165	160	131	86	168	225
TI4932_1S002889_2	293	160	188	154	141	176	261
TI4932_1S002890_1	5138	12605	14535	13675	11291	13426	12550
TI4932_1S002890_2	5233	11243	15268	12230	10356	12209	10902
TI4932_1S002891_1	2906	359	313	288	164	384	915
TI4932_1S002891_2	2982	339	295	230	163	349	902
TI4932_1S002892_1	197	248	174	242	161	197	172
TI4932_1S002892_2	157	259	207	212	137	190	175
TI4932_1S002893_1	1721	13812	11856	12620	11647	12223	9596
TI4932_1S002893_2	2104	15747	14995	15883	16049	14995	12504
TI4932_1S002894_1	385	576	616	542	304	638	614
TI4932_1S002894_2	429	632	624	709	223	637	621
TI4932_1S002895_1	4139	1647	1081	1107	1826	2098	2270
TI4932_1S002895_2	4111	1632	1074	1146	1660	2089	2316
TI4932_1S002896_1	258	205	234	193	140	279	355
TI4932_1S002896_2	198	140	186	121	156	230	276
TI4932_1S002897_1	505	78	131	114	66	187	324
TI4932_1S002897_2	336	57	88	84	74	129	280
TI4932_1S002898_1	217	83	77	72	59	174	219
TI4932_1S002898_2	201	64	72	50	48	143	206
TI4932_1S002899_1	1312	6195	3042	4204	7943	2488	2902
TI4932_1S002899_2	1269	7047	3536	3988	8398	2548	3292
TI4932_1S002900_1	363	242	394	185	124	269	327
TI4932_1S002900_2	363	271	308	276	163	304	281
TI4932_1S002901_1	381	368	369	291	167	409	421
TI4932_1S002901_2	386	362	384	280	207	364	419
TI4932_1S002902_1	1808	776	511	641	462	874	1051
TI4932_1S002902_2	1807	787	600	606	731	854	1147
TI4932_1S002903_1	56	60	60	56	59	60	58
TI4932_1S002903_2	61	61	59	56	52	61	59
TI4932_1S002904_1	149	209	165	182	141	134	133
TI4932_1S002904_2	131	201	124	131	135	125	113
TI4932_1S002905_1	86	206	109	134	87	106	109
TI4932_1S002905_2	81	239	129	106	81	100	91
TI4932_1S002906_1	560	1061	503	692	351	859	794
TI4932_1S002906_2	515	1104	587	659	337	836	840
TI4932_1S002907_1	375	394	458	269	171	385	511
TI4932_1S002907_2	358	426	395	400	119	370	478
TI4932_1S002908_1	79	461	177	156	117	107	84
TI4932_1S002908_2	111	614	234	229	130	142	105
TI4932_1S002909_1	3002	3849	4713	4598	4268	3641	2701
TI4932_1S002909_2	3324	3712	4456	3973	3701	3566	2996
TI4932_1S002910_1	180	451	383	538	368	424	310
TI4932_1S002910_2	186	425	434	427	276	383	296
TI4932_1S002911_1	1187	1140	1312	1080	1188	1085	1004
TI4932_1S002911_2	1134	1223	1302	1094	1105	1095	939
TI4932_1S002912_1	1587	330	415	269	112	470	1449
TI4932_1S002912_2	1519	323	364	260	139	366	1189
TI4932_1S002913_1	68	187	150	140	106	121	77
TI4932_1S002913_2	69	197	133	119	82	120	91
TI4932_1S002914_1	70	44	48	49	54	70	62
TI4932_1S002914_2	63	45	41	42	49	66	72
TI4932_1S002915_1	35	32	31	35	40	42	35
TI4932_1S002915_2	38	34	37	38	51	40	39
TI4932_1S002916_1	657	204	186	204	120	330	316
TI4932_1S002916_2	769	256	214	204	138	355	400
TI4932_1S002917_1	521	1712	1106	1324	748	947	823
TI4932_1S002917_2	444	1415	1168	1105	696	837	846
TI4932_1S002918_1	143	203	133	154	92	168	157
TI4932_1S002918_2	141	229	171	155	126	167	167
TI4932_1S002919_1	148	788	774	513	311	504	226
TI4932_1S002919_2	134	810	651	528	234	521	221
TI4932_1S002920_1	205	474	340	388	245	272	243
TI4932_1S002920_2	220	501	418	470	333	298	255
TI4932_1S002921_1	45	69	57	65	52	51	54
TI4932_1S002921_2	43	74	55	58	52	54	53
TI4932_1S002922_1	48	45	55	48	41	47	53
TI4932_1S002922_2	48	43	42	48	73	47	53
TI4932_1S002923_1	34	36	39	35	41	36	32
TI4932_1S002923_2	36	35	34	41	36	36	34
TI4932_1S002924_1	227	392	268	213	90	343	285
TI4932_1S002924_2	282	503	339	253	137	388	405
TI4932_1S002925_1	800	110	120	113	109	319	539
TI4932_1S002925_2	737	101	111	100	89	283	515
TI4932_1S002926_1	652	261	175	138	129	298	458
TI4932_1S002926_2	787	272	199	171	184	359	562
TI4932_1S002927_1	1042	858	847	641	516	944	1074
TI4932_1S002927_2	922	650	774	437	375	887	1088
TI4932_1S002928_1	196	71	69	66	63	85	139
TI4932_1S002928_2	210	75	78	66	65	104	163
TI4932_1S002929_1	69	81	60	60	50	57	59
TI4932_1S002929_2	89	81	65	75	54	58	66
TI4932_1S002930_1	73	127	66	75	75	48	46
TI4932_1S002930_2	65	136	63	89	68	45	41
TI4932_1S002931_1	1912	2433	2841	2497	1878	1894	2010
TI4932_1S002931_2	1664	2165	2879	2754	1759	1845	2010
TI4932_1S002932_1	681	329	314	187	218	538	441
TI4932_1S002932_2	736	377	361	221	192	561	515
TI4932_1S002933_1	217	241	291	290	103	263	231
TI4932_1S002933_2	223	242	310	212	124	235	215
TI4932_1S002934_1	1119	341	503	265	186	433	546
TI4932_1S002934_2	1236	316	481	331	181	418	589
TI4932_1S002935_1	689	413	682	440	419	647	562
TI4932_1S002935_2	594	377	544	473	590	578	520
TI4932_1S002936_1	154	152	163	131	135	293	188
TI4932_1S002936_2	153	166	178	107	127	284	190
TI4932_1S002937_1	508	513	706	631	319	819	692
TI4932_1S002937_2	457	416	729	603	264	752	669
TI4932_1S002938_1	150	111	116	106	108	141	122
TI4932_1S002938_2	140	101	89	101	63	124	111
TI4932_1S002939_1	261	42	34	44	42	40	46
TI4932_1S002939_2	219	33	33	39	37	33	38
TI4932_1S002940_1	111	87	83	86	64	65	78
TI4932_1S002940_2	142	99	90	101	80	79	80
TI4932_1S002941_1	64	93	62	80	62	68	59
TI4932_1S002941_2	62	79	67	67	65	81	67
TI4932_1S002942_1	49	83	52	62	46	72	61
TI4932_1S002942_2	56	92	65	76	58	75	72
TI4932_1S002943_1	857	210	337	206	179	326	468
TI4932_1S002943_2	673	234	288	248	164	283	399
TI4932_1S002944_1	266	137	152	149	93	172	265
TI4932_1S002944_2	192	134	119	135	115	174	245
TI4932_1S002945_1	687	431	467	318	195	469	546
TI4932_1S002945_2	649	425	491	251	200	503	583
TI4932_1S002946_1	435	512	370	306	172	420	439
TI4932_1S002946_2	490	594	326	317	203	463	466
TI4932_1S002947_1	262	1773	2284	1929	1462	2000	1433
TI4932_1S002947_2	268	1909	2303	2230	1538	2164	1429
TI4932_1S002948_1	15936	4425	7371	5908	5956	7930	15788
TI4932_1S002948_2	16243	4882	6832	5368	5524	8120	15773
TI4932_1S002949_1	940	695	395	416	569	436	499
TI4932_1S002949_2	742	658	366	280	467	382	427
TI4932_1S002950_1	619	88	145	101	88	184	372
TI4932_1S002950_2	633	94	106	87	99	190	372
TI4932_1S002951_1	72	68	60	74	53	64	67
TI4932_1S002951_2	77	74	66	82	65	70	77
TI4932_1S002952_1	373	582	599	442	391	728	491
TI4932_1S002952_2	319	422	484	375	485	581	448
TI4932_1S002953_1	47	75	68	72	67	76	64
TI4932_1S002953_2	48	74	72	72	67	82	56
TI4932_1S002954_1	97	163	147	138	84	121	106
TI4932_1S002954_2	83	162	156	146	81	115	105
TI4932_1S002955_1	105	190	108	124	75	134	121
TI4932_1S002955_2	84	151	89	102	84	103	90
TI4932_1S002956_1	117	104	90	85	57	93	96
TI4932_1S002956_2	92	87	80	63	59	83	83
TI4932_1S002957_1	186	73	117	81	93	165	177
TI4932_1S002957_2	253	107	161	142	86	222	337
TI4932_1S002958_1	52	235	141	133	101	72	44
TI4932_1S002958_2	59	213	106	158	71	72	56
TI4932_1S002959_1	2499	1029	1611	1503	1549	1600	1692
TI4932_1S002959_2	2496	1064	1622	1650	1453	1713	1764
TI4932_1S002960_1	3521	560	635	624	369	886	1543
TI4932_1S002960_2	3392	509	606	603	382	829	1262
TI4932_1S002961_1	675	712	472	520	288	493	647
TI4932_1S002961_2	662	787	430	441	478	529	703
TI4932_1S002962_1	999	485	432	426	568	665	881
TI4932_1S002962_2	1163	580	558	424	508	902	975
TI4932_1S002963_1	4204	1608	2372	2189	2510	2290	2637
TI4932_1S002963_2	3860	1512	2391	2220	2928	2214	2499
TI4932_1S002964_1	584	728	1051	872	670	917	758
TI4932_1S002964_2	589	565	901	678	594	771	671
TI4932_1S002965_1	98	160	131	130	93	141	130
TI4932_1S002965_2	113	169	171	157	108	194	169
TI4932_1S002966_1	891	846	1523	1095	726	1436	1017
TI4932_1S002966_2	823	901	1449	1079	730	1465	984
TI4932_1S002967_1	514	326	389	323	229	338	354
TI4932_1S002967_2	519	301	369	335	271	340	359
TI4932_1S002968_1	58	55	53	56	47	55	56
TI4932_1S002968_2	59	50	45	52	52	52	52
TI4932_1S002969_1	467	107	98	81	88	187	551
TI4932_1S002969_2	552	99	118	71	96	224	516
TI4932_1S002970_1	79	53	45	49	42	54	55
TI4932_1S002970_2	84	63	55	63	70	70	73
TI4932_1S002971_1	1731	2404	1240	1749	1273	1779	1970
TI4932_1S002971_2	1949	2607	1467	1871	1762	1936	2213
TI4932_1S002972_1	330	488	310	243	296	340	259
TI4932_1S002972_2	243	411	282	173	214	285	237
TI4932_1S002973_1	565	410	325	268	139	315	391
TI4932_1S002973_2	579	409	346	273	166	323	416
TI4932_1S002974_1	106	131	124	135	143	135	130
TI4932_1S002974_2	117	152	153	202	144	165	147
TI4932_1S002975_1	30652	13112	22985	18928	20580	26772	32856
TI4932_1S002975_2	30062	13141	23226	19254	21716	29124	31835
TI4932_1S002976_1	84	149	113	114	86	153	129
TI4932_1S002976_2	77	115	91	87	105	147	105
TI4932_1S002977_1	157	506	457	371	206	327	179
TI4932_1S002977_2	148	508	419	333	222	303	148
TI4932_1S002978_1	47	50	40	48	43	48	48
TI4932_1S002978_2	44	50	40	43	48	43	44
TI4932_1S002979_1	2502	575	447	305	434	513	1349
TI4932_1S002979_2	3265	564	542	391	356	534	1376
TI4932_1S002980_1	517	636	712	934	189	793	688
TI4932_1S002980_2	561	630	702	872	170	797	672
TI4932_1S002981_1	123	125	75	79	52	94	108
TI4932_1S002981_2	107	93	88	79	55	89	113
TI4932_1S002982_1	114	109	80	64	62	118	131
TI4932_1S002982_2	126	103	74	75	54	120	138
TI4932_1S002983_1	1170	104	100	109	83	112	119
TI4932_1S002983_2	740	76	70	78	70	78	87
TI4932_1S002984_1	138	110	108	102	72	157	198
TI4932_1S002984_2	152	131	125	106	73	242	189
TI4932_1S002985_1	72	77	86	87	66	76	76
TI4932_1S002985_2	66	66	65	70	68	66	68
TI4932_1S002986_1	4193	517	1089	701	1347	1774	2290
TI4932_1S002986_2	3692	571	1304	760	1151	1850	2099
TI4932_1S002987_1	642	620	622	629	319	763	627
TI4932_1S002987_2	648	586	675	619	348	752	624
TI4932_1S002988_1	629	574	734	665	302	963	876
TI4932_1S002988_2	702	632	865	736	347	966	969
TI4932_1S002989_1	32	29	29	33	37	30	30
TI4932_1S002989_2	30	31	30	37	33	31	29
TI4932_1S002990_1	41	40	41	44	50	41	41
TI4932_1S002990_2	49	50	51	51	52	54	50
TI4932_1S002991_1	92	136	109	75	91	152	200
TI4932_1S002991_2	86	105	87	65	61	128	137
TI4932_1S002992_1	78	134	81	80	69	79	78
TI4932_1S002992_2	81	183	92	114	82	87	94
TI4932_1S002993_1	3794	3794	4373	4225	3141	3716	3566
TI4932_1S002993_2	3971	4567	4516	4871	3649	4060	4080
TI4932_1S002994_1	52	262	163	109	65	60	39
TI4932_1S002994_2	45	296	168	122	77	74	48
TI4932_1S002995_1	108	147	113	68	54	133	130
TI4932_1S002995_2	110	144	105	92	52	126	140
TI4932_1S002996_1	90	287	120	130	96	184	139
TI4932_1S002996_2	77	293	116	129	110	145	140
TI4932_1S002997_1	346	202	186	207	154	307	360
TI4932_1S002997_2	307	188	177	169	129	304	373
TI4932_1S002998_1	92	106	106	116	107	106	84
TI4932_1S002998_2	91	97	91	104	111	91	90
TI4932_1S002999_1	4417	2703	1991	2111	2080	3006	4529
TI4932_1S002999_2	4901	3020	2020	1811	2098	3060	6016
TI4932_1S003000_1	76	74	68	76	76	103	71
TI4932_1S003000_2	64	62	62	80	72	87	63
TI4932_1S003001_1	106	197	105	96	94	130	154
TI4932_1S003001_2	117	235	133	129	93	156	164
TI4932_1S003002_1	77	55	46	47	37	55	73
