ID_REF	GSM63885	GSM63886	GSM63887	GSM63888	GSM63889	GSM63890	GSM63894	GSM63895	GSM63896	GSM63891	GSM63892	GSM63893
b2360_st	32.0449	43.8138	36.7065	32.2578	42.6117	39.8188	52.2051	37.2962	56.8496	57.1474	37.362	48.2396
b2361_st	41.8206	44.3538	36.3466	34.2664	47.9704	40.4803	45.4128	42.7394	42.9178	48.4278	34.6847	44.9006
b2362_st	38.33	71.0487	52.7524	44.2313	46.1516	33.8599	72.6552	44.0765	72.8736	57.429	38.1789	69.7934
b2363_st	32.8094	53.2198	53.5732	35.4787	43.6732	39.6851	49.7654	43.4776	49.0522	52.5158	39.1417	66.0959
b2372_st	31.8081	27.4223	25.7329	28.6392	22.7232	19.4953	25.1117	33.7048	24.5779	25.3191	28.4475	27.1126
b2373_st	42.1585	33.0253	41.1917	30.1849	34.8006	35.1983	29.9556	39.1062	34.6269	41.5998	44.3116	38.9412
b2374_st	28.8413	23.5245	22.824	22.8703	18.7541	19.2392	19.9635	24.7035	19.1248	21.474	20.9039	22.7945
b2375_st	24.7818	31.2168	39.8937	30.9344	25.4378	24.517	28.4357	27.724	31.1203	27.5813	34.6955	36.7086
b2376_st	24.5351	26.425	30.0261	27.149	21.3074	26.5619	26.3045	23.3254	26.2046	22.6295	28.3526	29.764
b2377_st	53.8365	31.9166	32.2757	36.6831	30.2401	21.5771	27.7152	53.4433	26.5189	27.4789	27.8795	28.1885
b2379_st	45.3103	42.1711	36.7196	32.4152	30.3735	31.5453	37.2281	37.5292	31.071	30.6944	26.5368	35.6654
b2380_st	28.5818	28.354	27.9625	31.5101	27.1234	24.1715	26.0794	28.2686	28.3061	27.3769	28.8041	27.6421
b2381_st	41.7783	36.9224	39.9018	34.0618	39.0931	35.5355	36.2064	43.0406	32.6372	36.8039	36.0903	42.8508
b2382_st	28.4328	30.8068	27.5374	27.4643	22.8086	23.4406	25.5992	32.2009	25.9914	26.6557	24.6441	27.6143
b2383_st	34.8334	39.1053	32.5529	26.2906	28.9137	22.1473	31.3308	35.8576	33.7189	29.9017	26.6567	35.0117
