ID_REF	GSM153907	GSM153909	GSM153911	GSM153913	GSM153915	GSM153908	GSM153910	GSM153912	GSM153914	GSM153916
10312_at	63.8	53.1	51.3	59.8	68.6	54.6	54.4	53.7	57.2	62.3
10313_at	213.5	184.7	165.6	205.1	208.3	191	135.4	159.5	169.8	178
10314_at	76.2	62.2	68.9	72.9	73.9	65.9	63.2	51.5	63	57.6
10315_at	213.9	176.1	180.2	169.5	177.4	187.7	170.6	171.9	169.1	178.7
10316_at	60.3	56	45.7	43.5	44.9	58.5	58	58.3	58.1	50.3
10317_at	217.1	235.4	176.8	185.9	202.5	188.4	213.6	181.1	164	156.8
10318_at	160.6	177.7	122.3	197.7	197	148.2	158.3	127	169.7	168.5
10319_at	105.5	104.9	91	104.8	113.7	116.4	108.3	103.6	106.6	119
10320_at	30.8	33.4	26.2	30.9	34.5	29.7	27.1	28.5	26.3	29.2
10321_at	331.6	393.6	273	256.4	278.6	364.4	371.2	317.4	243.1	237.2
10322_at	66.9	62.1	53.5	59.6	64.2	61.4	48.8	48.2	60.8	66.5
10323_at	2391.9	1906.2	2206.6	2131.3	2116.5	2160.2	1607.6	2274.9	1760.3	1732
10324_at	998.7	918.6	995.1	989.7	996.2	918.1	794.6	1058.5	760.4	773
10325_at	2638.1	2979.8	2850.5	3518.1	3279.6	2598.1	2487	2781	2965.5	2703.2
10326_g_at	3680.7	4071.4	3832.9	4845.2	4191.6	3670.3	3378.4	4129	4113.5	3346.4
10327_at	0.6	0.4	0.5	0.2	0.7	0.3	0.7	0.5	0.4	0.7
10328_at	165.3	215.4	149.9	146.8	160.5	173.7	220.8	168.1	129.9	157.8
10329_at	888.9	841.4	791.3	848.6	878.5	810.7	879.8	765.6	710.6	708.5
10330_at	15.4	12	9.1	21.4	16.3	13.1	7	11.4	16.8	20.8
10331_at	115.7	124.6	130.1	211.8	206.8	159.9	112.1	123.7	228.4	221.8
10332_at	379.9	452.5	329.8	539.5	501.8	347.7	341.7	302.3	484.9	434.8
10333_at	12.1	11.6	11.7	28.3	25.4	13.7	8.8	12.6	28	29.8
10334_at	525.3	443.6	426.9	368.7	381.3	455.7	443.2	481.1	367	350.7
10335_at	176.2	179.5	168.4	211.9	233.6	149	131.7	136	187.6	184.5
10336_at	31.1	27.4	20.3	17.8	24.7	22.9	24.1	26	21.6	26.7
10337_at	160.4	134.5	111.1	117	117	109.7	143	113.4	106.9	104.8
10338_at	2.3	2.2	8	1.3	6.1	0.4	5.6	1.4	5.2	2.5
10339_at	50.8	74.2	54.7	58.2	72.3	67.5	64.2	60.9	54.4	56.9
10340_at	91.5	101.4	62	70.6	56.2	84.5	92.4	62.6	47.9	46.2
10341_at	136.3	146.3	110.8	129.3	131.6	118.5	138.1	101.9	92.8	101.3
10342_at	88.1	79.2	62.2	44.8	49.9	89.3	67.8	74.2	45.7	51.6
10343_at	146.4	208.9	127.3	100.1	99.6	119.1	245.1	106.5	87.1	86
10344_at	152.5	177.2	118.4	168.3	151.4	127.9	108.3	88.3	157.1	151.9
10345_at	183.5	146.3	152.3	112.6	136.6	172.8	151.2	141.9	134.4	158.5
10346_at	24.8	22.5	21.1	29.7	19.7	25.2	29.7	17.1	23.7	19.8
10347_at	338.7	325	332	295.3	319.5	329.1	316.8	343.2	295.4	317.6
10348_at	121.4	70.1	117.9	119.2	115.6	105.5	86.7	99.1	111	124.7
10349_at	92.7	83.8	85	82.9	86.5	96.8	86.5	84.8	76.8	80
10350_at	593.8	595.2	588	618.2	623.1	577.2	681.8	579.3	517.9	539.9
10351_at	96.6	102.8	78.6	109.4	112	80.7	56.8	75.2	83	79.8
10352_at	328.5	375	331	423.7	399.2	272.6	296.8	326.4	355.8	381.8
10353_at	15.2	16.1	12.2	10.9	9.5	15.4	10.1	9.3	10.8	12.9
10354_at	42	31.3	25.6	33.3	24.9	30	26.8	23.6	27.6	28.8
10355_at	431.9	399.3	394.1	316.4	317.4	403.5	459	334.4	290.9	299.5
10356_at	6.2	6.1	6.5	6.6	3.5	9.4	6.7	2	1.2	1.2
10357_at	332.3	234.9	285.9	170.7	154.3	272.5	258.7	225.1	156.8	190.4
10358_at	610.6	460.6	561.4	646.1	664.1	487.5	480.4	459.8	595.8	634.1
10359_at	288.3	238.6	230.7	262.6	245	260	240.8	222.3	231	241.7
10360_at	294.2	244.8	281.9	205.1	166.8	302.5	315.5	256	174.2	195.6
10361_f_at	23.5	22.7	23.2	21.8	15.7	31	14.2	20.8	20.7	15.6
10362_at	5641.6	4711.5	6183.6	7065.3	5443.1	5375.6	4284.8	6743.8	6845.5	5004
10363_at	649.6	523.7	654.5	559.1	596.9	655.6	538.2	690.6	509.1	514.8
10364_at	265.5	178.4	223.1	228	244	226.5	162.8	202.8	207.9	214.9
10365_at	91.2	98.7	74.6	74.1	74.3	94.3	102.3	73.4	76.9	76.7
10366_i_at	297.6	215.4	266.9	196.7	218	288.8	269.6	255.6	191	207.5
10367_r_at	78.4	62.2	91.4	72	71	67.2	65.4	65.2	68.1	60.7
10368_s_at	580.2	489.2	469.3	442.8	416.5	530.7	520.1	475.8	338.6	383.7
10369_at	43.3	27.2	26.1	30.2	33.3	39.7	34	35.8	31.8	32.7
10370_at	2997.6	2120.6	2707	3101	2915.4	2703.8	1799.3	2657	2814.1	2542.6
10371_at	2	1	0.9	4.6	3.3	3.7	0.6	0.6	1.5	1.1
10372_at	7.1	9	5.4	5.7	5.9	8	5.2	6.8	3.4	4.6
10373_at	3.4	8.6	11.8	5.6	8.5	1.4	8.5	7.4	11.2	11.5
10374_at	54.5	52.3	53.6	57.8	60.6	48.3	49	53.3	45.3	48.6
10375_at	43.7	33.9	34.4	29.8	29.7	28.5	30.1	29.5	28.6	30.2
10376_at	23	25.5	25.8	33.7	43.7	25.4	35	24	42.9	41.2
10377_at	194.1	140.4	159.7	165.8	195.4	154.2	140.8	150.7	122.5	125.8
10378_at	87.1	57.4	64.5	66.2	76.5	65.5	63.6	61.8	58.6	60.2
10379_at	54.1	30	43.7	33.9	35.3	41.2	34.7	34.5	29.5	37.9
10380_at	3044.6	2983.1	2897	2538.9	2489.7	2828.4	2913.6	2730.3	2261.5	2197.4
10381_at	52.8	55.8	47.1	48	47.6	54.9	60.1	44.8	43.4	40.7
10382_at	1304.7	1212.8	1078.2	1080.9	1093.5	1162.8	1213.7	1039.7	908.1	917.8
10383_at	19.3	18.2	13.6	7.4	12	13.8	11.9	11.7	10.3	8.1
10384_at	19.9	13	9.8	8.9	11.5	12.4	9.5	7.8	5.6	10.6
10385_i_at	3448.9	4108	3905.1	3922.6	4009.2	3282.8	3541.4	3851.7	3781.8	3718.9
10386_s_at	3528.4	3278	3184.3	3556.8	3388.2	3362.4	3064.5	3261.5	3265.4	3041.4
10387_at	57.2	95	65.7	147.8	105.3	56.3	83.5	74.8	125.7	93.2
10388_at	784.2	642.4	608.7	607.6	612.9	630.3	557.3	551.1	433.1	420.2
10389_at	80.4	69.2	64.9	54.9	60.7	57	66.3	58.5	31.2	40.6
10390_at	1092.8	1124.5	1004.6	637.9	646.1	899.4	1323.7	924.8	513.7	514.3
10391_at	535.3	518	439.8	486.1	493.7	478	500.1	476.9	382.7	377.3
10392_at	719.2	786.7	785.8	741.7	810.7	787.2	811.8	843.3	689.2	706.2
10393_at	18.2	20.1	16.2	23.2	25.2	20.6	16.3	15.8	23.2	21.6
10394_at	13.4	28.1	15.5	18.4	19.8	16.5	17.4	17.5	25.5	21.7
10395_at	322.8	325.5	300.7	370.2	341.7	291.3	245.1	314.2	327.8	298.8
10396_at	17	27.2	11.2	13.9	9.9	13.5	23.6	13.5	8	6.2
10397_at	5.8	3.7	4.3	3.4	8.3	5.8	5.2	11.9	6	7.3
10398_at	11.5	13.9	15.3	13	12.3	16.4	17.3	16.2	10.5	13.1
10399_at	2.2	1.5	2.2	6.3	2	3.4	3.6	4.7	0.5	0.7
10400_at	1.4	0.5	2.6	0.3	0.1	0.5	0.3	0.6	0.5	 
10401_at	50.3	56.1	34.5	38.6	40.5	51.8	46.3	45.8	43.3	50
10402_at	5.4	7.4	7.1	10.3	6.8	11.1	10.3	3.8	8.2	5.5
10403_at	7.5	2	5.1	9.1	7.4	4	3.1	1.5	7.8	1.6
10404_at	56.3	68.5	66.3	51.2	56.5	47.4	66	71.2	42.6	56.2
10405_at	14.1	18.6	17.9	20	21.7	19.3	13.9	16.1	5.9	18.1
10406_at	30.7	13.5	19.9	28.2	20.5	19.7	18.5	15.2	7.2	19.7
10407_at	1.1	2	1.1	6.9	0.7	0.6	1.7	0.4	0.3	0.6
10408_at	31.6	32.9	28.5	28.5	30.1	27.5	30.8	31.7	19.5	24.7
10409_at	53.1	71.8	54.1	55.8	57.3	58.3	60.3	61.2	63.6	61
10410_at	12.8	6.7	9.3	4.5	6.8	8.1	7.4	6.5	3.9	7
10411_f_at	51.5	59.7	40.3	33.9	37.6	33.7	51.2	31.4	22.9	26.1
10412_f_at	104.6	63.4	58.9	72.4	65	82.3	59.8	51.9	54.2	58.8
10413_at	59.5	49.3	51.5	60.3	63.7	57.1	56.7	42.9	55.3	52.7
10414_at	105.6	83.3	92.4	72.9	65.5	97.5	84.1	92.2	54.4	62.4
10415_at	233	187.4	220	197.2	217.5	200.2	222.4	197.6	211.4	213.4
10416_at	78.3	54.7	61.3	73.8	58.7	61.5	64.8	57.3	53.5	53.8
10417_at	0.5	1.9	0.7	3.1	1.6	0.2	0.7	1.4	0.5	0.5
10418_at	37.4	29.9	40.3	40.4	36	42.8	36.4	42.8	36.9	39.9
10419_at	51.5	94.8	49.7	61.4	57.4	52.8	62.9	77.2	61.2	83.8
10420_at	46.3	63.4	41.9	69.9	72.4	49.8	44.9	58.9	93.4	102.1
10421_at	98.7	114.1	71	86.8	93	104.1	93.1	92.8	94	96.2
10422_at	13.2	15	11.4	15.4	10.7	15.3	14.4	11.5	9.3	11.4
10423_at	8.5	4.6	4.7	3.6	3.5	9.3	8.5	4.9	3.2	4.7
10424_at	1.6	0.8	0.9	0.4	1	1.1	1.5	0.5	4.8	0.8
10425_at	218.5	222.6	161.3	223.8	217.2	247.3	238.8	208.9	259.3	271.7
10426_at	11.4	7.3	7.5	8.3	7.3	6.8	15.2	14.3	7.5	10.7
10427_at	13.6	17.6	11.6	11.5	9.7	6.8	12.9	8	6.3	5.7
10428_at	2.8	6.5	7.3	2.5	1.3	2.1	6.7	3.1	0.2	2.8
10429_at	3.9	3	5.1	0.9	1.6	6.4	3.5	3.3	1.8	0.6
10430_at	14.3	18.1	13.8	9.6	9.5	13.9	19.4	11.6	9	7.5
10431_at	1.1	1.5	1.9	1.7	0.9	5.7	1.8	1	0.9	0.8
10432_at	72.1	47.5	63.1	59.4	63.9	52.1	48.2	42	33	44.5
10433_at	10.7	8.5	7.7	10.6	9.1	8.1	9.1	8.8	8.4	6.3
10434_at	57.5	41.7	60.9	15.6	19.7	55.2	48.7	58.1	17.7	18.7
10435_at	21.8	20.1	20	14.1	14.4	26.4	18	18.5	19.2	19.6
10436_at	3.6	7.3	12.2	10.1	6.3	4.6	13.4	2.9	8.3	6.5
10437_at	45.4	30.7	31	34.2	35.9	38.3	18.7	30.4	32.1	30.7
10438_at	5	1.1	2	4.5	0.5	0.3	3.4	1.4	4.2	3.2
10439_at	70.5	58.3	52.1	75.1	78.6	69.2	67.7	47.5	83.9	88.4
10440_at	12.3	14.3	14.2	12.2	13.1	13.5	13.2	12.4	15	12.8
10441_at	1	5.1	5.8	3.8	0.9	0.9	2.1	4.3	1.9	0.4
10442_s_at	1.2	3.4	2.7	0.9	1.1	0.8	4.3	0.8	3.2	0.5
10443_at	8.2	4.9	7.5	10.3	2.5	2.1	13.2	6.8	5.4	7
10444_at	93	99.5	63.4	69.5	55.8	75.5	71.4	71.6	50.3	56.2
10445_s_at	51.4	60.7	60.4	40.2	46.1	60.9	71.6	56	42.1	50.2
10446_s_at	92.5	39.9	78.8	121.7	130.1	64.7	31.9	77.1	76.7	93
10447_s_at	215.3	60.9	170.2	247	258.9	143.6	43.2	157.2	212.6	216.8
10448_s_at	139.3	156.2	128.1	109.6	106.8	139.9	173.1	127.8	116.3	121.8
10449_at	0.6	0.5	2.5	1.6	0.9	0.8	1.7	0.6	2	0.7
10450_at	8.2	5.6	5.4	6.6	4.8	8.1	3.6	5.8	6.6	5.7
10451_at	49.3	58.2	65.8	27.6	19.6	43.9	70.6	58.7	16	24.4
10452_at	133.7	118.1	106.6	74.8	79.8	118.3	116	92	77.5	86.3
10453_at	5.5	6.1	6.5	2.6	5.5	2.6	3.7	3.3	3.7	3.2
10454_at	17.5	10.1	6.1	9.6	11.7	8.6	11.7	8.1	11.3	13.2
10455_at	9.2	9.7	7.7	6.3	7.7	11.7	8.8	7.2	8.4	6.6
10456_at	502	305.3	419.9	641.9	660.3	444	285.1	439.9	572.1	601.9
10457_at	4.4	0.8	6.1	2.8	0.3	3.3	2.7	2.1	1.4	1.2
10458_at	19.8	12.6	10.2	17.4	14.8	17.2	13.5	15.6	14.2	16.8
10459_at	25.4	27.9	31.2	22	20.8	27.9	28.9	25.7	22	27.5
10460_at	36.2	41.9	36.8	44.3	44	31.1	34.4	35.8	39.6	38.8
10461_at	72.9	81	66.9	62	79.8	71.5	82.6	78.7	52	55
10462_at	216.8	255.5	243.3	103.1	110.4	183.6	259.2	244.5	106.6	105.7
10463_at	22.7	17.3	13.9	13.2	13	13	21.8	3.5	8.7	9.2
10464_at	358.2	347.9	264.7	231.7	243.1	322.7	324.5	286	219.8	227.3
10465_at	81.5	71.8	60	56.2	69.1	71.4	56.2	45	63.6	65.7
10466_at	92.3	101.9	81.5	72.9	73.3	97.1	108.9	83.7	85.2	89
10467_at	378.2	389	361.5	311	306	347.1	388.4	344.2	263.2	278.1
10468_at	137.3	104.6	106.7	108.7	114.8	112.7	89	107.7	110.5	102
10469_at	146.9	167.6	155.8	156.1	161.3	135.3	152.6	165.2	139.8	143.4
10470_at	249.2	197.9	222.9	109.4	135.1	205.1	210.4	178.9	125.9	132.4
10471_at	261.6	214.2	240.1	252.6	268.1	222.4	155.5	228.9	246.4	308.6
10472_at	1818.5	1248	1353.7	1373.5	1329.4	1472.7	1180	1349	1179.1	1227.9
10473_i_at	2194.7	2399.3	2141	2209.7	2425.5	2128.2	2050.7	2470.7	1910.8	1867.9
10474_s_at	3193.5	3132.5	3035.6	3549.8	3383	3016.4	2874	2874.1	3285.8	2962.1
10475_at	227.4	264.2	159.3	164.5	171	187.6	223.3	183.1	153.4	151.2
10476_at	209.1	216.4	191.7	158.4	166.3	197.8	203.9	198.5	144.6	144.4
10477_g_at	55.1	43.5	43.1	32.6	40.6	53.9	37.1	41.2	32.1	36.3
10478_at	67.1	54	31.6	33.4	40.5	43.3	55.7	43.4	21.9	36.3
10479_at	120.2	113.7	99.6	74.6	97.4	108.8	100.1	115.4	74.9	80.6
10480_at	78.4	77.5	69.2	84.5	87.1	57.5	51.7	63	67.8	79.3
10481_at	139.5	142.5	85.3	91.3	92.6	114.5	148.9	86.2	118.3	133.7
10482_at	38.9	28	24.5	21	14.8	34.7	34.9	25.7	14.9	21.1
10483_at	37.8	30.1	28.9	34.8	24	31.4	25.5	29.4	26.4	27.5
10484_at	10.9	11.1	7.4	12	12.2	7.6	9.3	6.8	7.2	10.2
10485_at	48.3	40.5	41.4	21.4	28.5	34.6	36.1	34	25.7	27.6
10486_s_at	5.4	7	8	6	3	9.7	12.3	5.1	8.9	4.9
10487_at	46.1	55.5	45.2	39.6	56.1	46.5	35.9	53.5	46.6	53.4
10488_at	75	102.5	65.5	86.9	86	75.7	73.1	74.7	85.2	83.3
10489_at	51.1	54.2	47.5	33.3	41	41.8	48.9	46.9	34.4	34.3
10490_at	498.8	539.1	432.3	336	328.3	475.8	460.7	518.7	294.9	321.6
10491_at	250.9	242.2	236.9	177.8	193.3	285.6	239.7	268.4	195.5	179.7
10492_at	86.5	261.9	202.5	60.2	77.1	135.1	173.3	218.6	67.5	61.7
10493_at	479.7	410.3	379.5	330.1	363.3	417.1	453.1	319.9	361.6	371.8
10494_at	272	188.9	194.8	168.5	178.2	185.5	226.2	162.6	145.2	159.7
10495_at	78.1	70.5	63.6	51.8	52.3	78.5	86.2	60.4	55.5	57
10496_at	489.3	535.5	366.7	347.3	377.2	399	504.1	357.8	441.5	440.6
10497_at	252.7	193	227.1	244.9	255.8	243.7	180.5	191.3	262.2	263.5
10498_at	29.8	20.5	15.5	15.7	19	19.4	18.3	21.2	10.5	19.7
10499_at	528.7	361.8	392.2	374.3	348.5	441.4	429	348.8	310.7	306.5
10500_at	79.4	71.8	62.7	29.4	27.6	72.4	68.6	59.1	21.7	24
10501_at	278.5	175.5	215.1	138.1	162.2	231.9	202.3	183.8	132.6	156.5
10502_at	116.2	91.7	91.4	68.2	67.8	105.7	106.5	92.7	62.6	66.1
10503_at	42.3	38.2	30.7	34.7	28.8	32.7	50	24.5	28.2	27.5
10504_at	63.4	58.2	51.1	50.1	58.6	60.2	61.5	48.1	49	63.2
10505_at	194.2	165.6	177.2	172.1	147.2	194	202.1	172.8	145.3	143.1
10506_at	508.7	527.2	441.1	440.5	520.3	350.7	412.9	390.8	496.4	494
10507_at	199.9	199	171.8	167.7	189.9	184.1	189.8	150.5	153.4	167.6
10508_at	16.7	19.4	11.9	14.4	14.1	17.6	17.5	9.3	16.1	12.6
10509_at	101.4	95.7	70.1	68.8	78	115.7	88.1	66.8	71.3	69.1
10510_at	146.3	79	99.1	114.6	108.2	124.9	87.5	107.3	101.1	106.4
10511_at	1373.4	999	1258.8	1313.3	1288.1	898.9	777.2	878	1011	1064.9
10512_at	31.1	34.7	32	33.7	28.7	31.8	32.1	33.1	22.9	25.3
10513_at	4.4	2.5	6.5	7.9	3.7	5.9	4.7	0.6	3.5	3.7
10514_at	3484.6	2392.8	3705.4	4056.9	3737.4	3212.9	2345.1	3481.9	3854.3	3558.5
10515_at	1188.9	891	1027.4	1083.7	1067.3	1069.5	840.5	941.1	1031.5	1018.9
10516_at	91.3	70.7	74.2	92	89.6	63.8	60	56.4	87.2	85.7
10517_at	67.3	31.6	61.5	86.5	79.7	61	31.5	59.7	82	83.2
10518_at	1137.2	862.6	993.1	902.3	889.3	1018.9	940.2	939.3	857	859.4
10519_at	69.8	83.3	59.8	81.2	73.9	66.6	55.3	72.1	71.2	83.8
10520_at	1114.4	813.2	842.1	908.1	879.5	1024.2	728.6	874.2	770	772.2
10521_at	473.4	481.8	396.5	306.7	318.5	414.6	483.4	371.7	251.7	271.5
10522_at	84.4	50.5	40.2	65.1	73.9	78.5	46.9	63.4	61.7	72.6
10523_at	107.1	129.2	94.2	80.3	83.9	110.7	184	97.8	72.7	84.9
10524_at	128.1	123.6	98.1	59	84.2	119.8	124.1	97.4	86	83
10525_at	86.3	72.3	69.3	67.6	74.2	70.4	67.1	74.3	58.7	60.9
10526_at	238	182.8	190.3	201.1	203.1	197	187.3	182.2	183.6	189.3
10527_at	84.8	98.7	66.4	60.5	68.6	62.6	88.4	60.6	43.3	50.5
10528_at	356.6	362.1	287.7	404.2	411.8	264.5	301.2	296.4	400.3	375.9
10529_i_at	6571.9	7037.1	8033	12008.3	7711.1	6335.2	6175.2	8539.9	10674	6760.2
10530_at	22.4	21	15.8	13	16.1	21.1	21.5	19.6	9.9	10
10531_at	81.3	90.7	69.2	117	146.9	70.1	73.1	65.5	105.8	104.5
10532_at	113.4	94.8	81.2	81.8	102.3	79	87	80.5	83.8	91.6
10533_at	126.2	124.7	98.2	74.2	68.7	100.6	117.7	85.6	55	67.4
10534_at	13.7	8.1	9.2	4.9	6.8	13.3	12.3	6.6	7.5	8.4
10535_at	201.3	174.8	163.6	154	183.2	186.5	161.6	166.3	157	165.8
10536_at	17.1	19	16.5	16.6	19.4	19	19.4	16.9	13.8	12
10537_at	11.5	12.4	8.6	7.7	11.9	7.4	12.8	4.5	9.1	6.8
10538_at	150.2	141.2	131	111.1	116.2	125.5	136.1	108.1	102.5	105.3
10539_at	20.7	21.6	15	13.8	17.2	14.7	23.2	20.8	11.6	17.4
10540_at	18.7	26.8	20.2	14.2	17.4	18.5	17.7	17.3	21	19.8
10541_at	158.5	157.8	156.8	250.9	290.5	131	114	135.4	233	243.3
10542_at	172.6	170.9	149	227	233.4	155.1	131.1	163.2	203.9	193.1
10543_at	432.4	467.2	420.7	495	508	389.5	383.8	428	446.6	434.5
10544_at	91.2	145.7	134.7	136	134.6	111.5	120.1	142.4	95	96.3
10545_at	473.6	591.2	476.1	469.7	421.8	445.4	487.2	519.6	401.3	408.4
10546_at	73.3	77.1	66.5	59.9	67.2	66	63.4	65.1	55.7	67.4
10547_at	171.9	199	146.2	149.5	157	184.2	153.2	199.2	137.4	149.3
10548_at	99.3	104.9	86.2	76.3	87.1	95.1	103.9	108.5	82.5	89.5
10549_at	1.7	1.4	0.9	2.1	1.2	1.2	7.8	1.1	0.7	0.9
10550_at	6.5	7.6	5.9	12.4	8	12.3	5.5	6.9	7.7	8.7
10551_at	14.2	10	8.9	6.5	11.5	5.6	6.8	9.8	13	11.5
10552_at	127.9	86	91	85.8	72.7	107.2	100.1	81	80.4	82.6
10553_at	76.9	61.8	65.8	71.5	61.2	69.9	71.3	53.6	61.9	65.2
10554_at	64.4	53.5	49.8	43	41.3	48.9	55.5	43.3	41.7	41.9
10555_at	310.4	326.3	290	196.1	250.4	268.2	254.6	306.6	237.9	257.8
10556_i_at	3195.9	3769	3780.9	3904.9	3837.1	3115.2	3533	3992	4132.8	3668.8
10557_f_at	4390.6	4855.6	5003.8	6355.6	5277.5	4277.2	4208	5551.1	5822.1	4542.5
10558_s_at	4226	4522	4605.5	5448.1	4795.1	4029.9	3921.1	4835.2	4937	4156.7
10559_at	81.7	86.6	70.5	70	63.5	87.7	76.5	73.8	49.3	48.4
10560_at	856.7	905.7	826.5	944.6	923.6	791.5	715.5	995.9	754.2	794.8
10561_at	717.4	800.7	674.4	500.1	550.5	740.4	742.8	815.8	499.2	528.4
10562_at	286.9	316.4	234.4	202.4	245.2	276.1	260.5	307.6	213.7	205.9
10563_at	368.7	309.2	285.3	218.2	224.3	288.8	314.1	198.2	187.2	188.6
10564_at	192	156.7	142.8	123.5	126.1	186.1	181.1	116.3	119.6	120.6
10565_at	308.9	234.8	227.3	205.1	205.8	280.3	250.1	214.6	206.9	206.3
10566_at	229.4	198.8	172.2	137.1	156.1	203.3	204.9	175.1	158	177.1
10567_at	40.8	38.8	29.8	23.1	33.2	26.6	35.4	34.5	29.7	23.2
10568_at	30.4	28.7	21.7	20.5	20.8	16.7	23.6	17.8	20.3	20.4
10569_at	370.6	341.3	345.7	307.7	335	368.1	359.7	350.8	324.9	336.1
10570_at	226.4	167	176.1	127.5	137.1	197.3	182.4	147	125.5	131.7
10571_at	48.2	43.4	43.1	36.6	48.6	50.5	45.1	35.5	37.1	38.5
10572_at	57.5	64.2	79.4	41.3	62.9	63.6	74.3	63.1	44.3	56.9
10573_at	98.9	76.4	75.6	60.5	71.1	73.2	74.2	60.8	63.9	64.8
10574_at	53.7	58.2	52	18.8	25	57.4	63	48.5	31.7	24.2
10575_at	13	9.8	6.4	2.6	11.6	7.1	12.5	9.9	9.7	8.4
10576_at	1519	1246.4	1367.4	1178.2	1198.8	1432.8	1182.6	1331	1115.7	1121.1
10577_at	435.8	338.2	323.3	268.2	262	347.6	308.6	305.8	280.9	287.5
10578_at	0.4	0.8	0.4	0.3	0.6	0.2	0.2	0.2	0.1	0.1
10579_at	184	124	120.8	137.1	141.9	153.7	133.2	124	146.4	147.7
10580_at	179.6	150.3	151.1	152.1	163.7	169.2	153.2	146	154.8	155.7
10581_at	91.3	40.9	62.9	33.9	23.7	53.4	48.6	40.5	22.2	21.8
10582_at	390.4	227.4	281.4	256.8	262.4	298.9	254.8	223.3	172.6	179
10583_at	1845.1	1396	1421.5	1674.5	1673.2	1428.7	1315.5	1145	1045.7	1044.4
10584_at	59	39.8	38.1	38.3	39.2	42.7	41.1	32.3	23.4	26.9
10585_at	137.5	95.1	92.8	94	115.9	95.4	99.7	62.8	68.3	71.7
10586_at	124.5	135	110	92.2	108.3	101.8	111.4	100.1	102.7	107.2
10587_at	204	121.9	140.2	131.4	140.1	167.1	165	128.7	132.2	138.8
10588_at	473.3	375.3	395.6	329.7	377.4	456.1	349.5	399.1	319.4	332.1
10589_at	175	168.8	155.6	126.5	170.2	189.8	175.4	170.2	166.6	177.3
10590_at	126.5	100.4	94.7	73.4	89.8	97.5	80.2	86.2	61.8	82.6
10591_at	505.8	474.4	410.6	278.8	276	494.7	506.4	393.7	280.4	295.4
10592_at	88.2	73.3	69.1	74.7	83.9	88.9	73.1	71.4	71.2	74.5
10593_at	220.9	186.2	151.6	159.7	176.9	193	180.3	146	178.1	184.5
10594_at	702.4	716.5	594.5	494.3	487.8	692.5	740.5	569.8	442	464.8
10595_at	85	83.8	91	66.6	80.6	83.7	79.1	80.4	64.5	68.3
10596_at	17.5	24.5	21.3	19.1	20.8	15.5	25	18.3	16.4	18.9
10597_at	350.9	326.2	284.5	245.7	253.4	308.6	329.7	259.8	250.7	224.5
10598_at	1085.7	1034.4	939.6	1288.2	1255.3	856.9	833.3	829.5	1112	1080.6
10599_at	244	291	236.1	278.6	267.1	229	270.9	259.2	249.2	255.8
10600_at	632.4	617.5	507.6	530.6	461.2	551.3	617.9	540.6	386	441.6
10601_at	85.7	104.2	99.3	49.6	57	84.3	113.2	76.4	53	69.3
10602_at	7.8	7.1	3.5	7.2	3.8	7.6	8	6.4	6.6	6.2
10603_at	106.2	100.6	90.5	83.1	85.4	85.1	94.6	73.6	78.9	75.8
10604_at	70.8	70.6	42.6	51.7	60.1	55.2	70.1	44.8	56.7	60.8
10605_at	74.8	71.9	63	41.9	60.6	60	69.4	60	51.4	55.1
10606_at	506.6	436.5	379.2	369.3	405.3	414.7	392.9	384.4	370.3	381.8
10607_at	121.8	122.5	104.5	96.2	102.8	86.5	112.7	87.6	87.3	87.1
10608_at	56.9	46.4	34.9	36.7	48.9	35.4	30.6	35.7	41.7	41.6
10609_at	226.3	160.4	184.8	200.7	209	145.2	104.7	142.3	155.4	167.9
10610_at	40.1	45.7	42.8	38.5	40.1	41.4	33.7	37	34.3	32.4
10611_at	100.3	141.4	89.7	83.1	105.1	108.3	121.8	100	93.8	105.4
10612_at	173.4	216.9	160.1	154	149.8	149.2	175.6	159.8	148.7	147.9
10613_at	677.6	755.5	625.5	540.5	559	640.4	738.8	693.9	498.1	503.8
10614_at	273.5	190.9	239.6	230.4	244.9	215.6	151.7	228.3	189.8	185.9
10615_at	21.5	14.5	22.7	26	24.3	7.6	14.9	21.2	17.9	20.2
10616_at	1.2	0.7	0.7	0.3	0.5	0.7	3.2	0.4	2.8	0.7
10617_at	1938.6	1765.6	1864.9	1458.7	1446.5	1919.9	1641.4	2069.5	1309.7	1310.5
10618_at	221.9	247.2	208.8	175	180.7	221.1	225.6	243.9	152.4	147.7
10619_at	51.7	47.5	39.4	45.8	40.8	48.7	43.6	41.5	33.1	37.3
10620_at	383.8	214.3	287.2	488.2	484	322.7	166.2	278.5	381.2	339.3
10621_at	36.3	45.5	36.9	13.5	21.5	41.2	39	44.3	22.1	34.4
10622_at	1.7	0.9	5.9	9.4	10.4	5.4	2.7	8.4	12.5	2.9
10623_at	840.6	263.8	649.5	857.4	863.3	578.2	204.4	511.8	737.7	748.9
10624_at	35	39.9	29.9	29.7	36.9	23.5	31.4	28.5	34.8	34.4
10625_at	24	24.3	18.1	15	16.2	19.6	20.5	19.6	21.3	20.6
10626_at	13.1	11.9	7.1	11.9	13.8	15.2	12.2	7.2	8.4	8.1
10627_at	649.4	707.6	568.4	463.9	481.5	522.3	700.9	561.1	394.8	425.8
