ID_REF	GSM488119	GSM488121	GSM488123	GSM488125	GSM488127	GSM488129	GSM488111	GSM488113	GSM488115	GSM488117	GSM488131	GSM488120	GSM488122	GSM488124	GSM488126	GSM488128	GSM488130	GSM488112	GSM488114	GSM488116	GSM488118	GSM488132
200603_at	1706.26	1186.35	1820.16	2610.96	437.007	1109.53	1430.06	1513.37	2708.8	1483.38	2073.35	1909.64	1730.06	2400.55	2622.36	2028.38	2509.55	1506.1	1457.48	1709.5	1699.97	1621.88
200604_s_at	113.855	278.417	240.571	249.624	320.416	232.588	380.266	146.932	292.687	201.414	324.731	216.071	420.522	257.812	114.477	123.855	228.343	361.473	199.696	218.287	169.591	180.302
200605_s_at	644.125	1103.47	1915.66	723.052	463.436	1445.76	1787.73	749.038	1460.72	926.462	1496.45	936.885	1385.43	540.563	225.624	1297.69	1916.1	1718.75	220.644	1530.92	1174.78	1732.8
200606_at	92.4722	273.508	167.169	183.738	95.2342	29.4652	77.5348	332.711	192.073	146.467	173.448	275.145	189.878	116.111	149.439	161.896	135.453	96.5229	213.478	68.8967	90.7874	68.6779
200607_s_at	91.8277	465.455	276.111	185.963	560.561	36.2277	370.229	39.9557	227.205	117.849	231.469	496.837	197.918	150.042	156.963	256.495	271.56	233.615	213.622	254.246	362.55	241.462
200608_s_at	638.419	596.797	1311.93	1477.84	183.215	725.725	639.293	632.645	1497.33	1748.01	1821.3	550.655	1652.21	1563.57	1303.85	1117.97	2218.82	515.756	803.19	995.739	1330.98	1083.57
200609_s_at	1005.8	587.436	667.362	820.55	535.975	74.2725	772.058	1527.72	1081.69	975.466	873.956	712.681	866.213	704.903	104.23	581.526	761.466	1414.08	1220.46	681.81	1275.36	1245.57
200610_s_at	2308.67	1234.81	1863.01	1598.95	564.822	861.808	2026.93	2400.56	1533.07	1815.15	2323.09	513.041	1653.24	1436.12	1253.12	1350.26	2512.46	2201.84	1564.16	2045.27	1561.95	1962.37
200611_s_at	159.084	32.4686	421.277	193.882	183.667	70.7245	247.898	872.793	202.601	71.0043	247.831	189.38	235.651	24.4184	57.5245	365.954	332.908	352.364	390.435	142.322	472.347	456.177
200612_s_at	319.837	212.115	492.263	265.443	47.8968	338.732	369.154	521.619	296.767	477.779	457.01	514.406	409.855	131.452	435.461	291.147	326.012	802.817	627.83	624.961	749.525	509.363
200613_at	897.456	426.743	1067.37	384.288	28.3834	429.415	760.345	596.734	442.375	979.416	829.318	56.8822	1146.53	339.804	341.652	720.506	944.891	930.914	697.595	812.862	945.566	1120.91
200614_at	1760.4	1033.05	2340.68	1663.67	352.117	1106.37	2528.41	1276.88	2755.25	1710.17	2353.23	1037.66	2393.69	1491.27	1534.37	1547.99	2284.32	3319.54	1075.4	2751.2	2190.5	2659.05
200615_s_at	250.825	260.933	375.471	216.317	167.4	333.038	330.359	308.253	235.613	202.398	263.578	178.302	258.148	161.03	6.69415	403.421	268.534	379.595	288.279	420.063	287.786	182.151
200616_s_at	16.5507	220.576	469.883	545.157	167.025	356.628	571.284	415.137	531.23	560.26	498.404	47.68	579.028	576.279	243.676	404.329	613.163	775.846	687.219	844.476	861.831	545.771
200617_at	656.808	379.533	735.93	250.237	84.2889	369.325	453.942	1419.26	267.57	568.286	868.007	338.434	761.694	284.913	252.374	334.919	344.142	459.438	1200.47	664.787	804.781	512.869
200618_at	979.398	887.131	964.828	836.111	725.799	424.651	722.921	1191.19	1009.06	1265.26	1014.55	698.555	1419.74	733.658	529.637	768.593	946.847	809.079	1237.69	996.503	745.569	773.96
200619_at	593.058	266.9	672.257	480.957	53.6483	27.5537	458.862	489.474	501.746	735.749	608.628	14.5306	563.951	276.807	286.019	470.599	862.89	568.174	468.932	348.647	587.033	592.579
200620_at	793.006	913.031	1734.89	1050.14	522.487	903.411	1819.42	1065.96	1171.05	818.606	1266.22	671.316	1255.55	1144.68	1325.02	1381.02	1788.47	1643.47	826.307	1878.1	1329.16	1276.05
200621_at	8546.36	1873.66	2876.01	1648.15	540.51	1198.96	4155.86	4766.56	2126.18	3930.42	3474.19	2105.49	3608.19	1547.34	605.612	3870.73	3793.88	3680.84	3903.21	4275.04	4067.12	2725.36
200622_x_at	350.809	94.1205	285.652	153.27	87.1034	41.623	511.602	466.147	169.389	231.104	353.385	183.632	339.999	16.2886	18.9694	529.378	330.179	576.956	696.958	469.239	341.785	395.917
200623_s_at	781.588	579.36	665.042	559.082	462.354	507.784	976.808	663.547	694.263	1101.17	966.031	321.223	1135.6	482.749	531.215	912.079	850.549	1443.09	511.209	997.97	571.655	861.71
200624_s_at	263.907	686.193	339.851	497.715	1173.94	753.154	356.629	395.18	380.023	290.241	443.973	592.725	592.056	464.687	523.681	529.598	434.954	389.806	552.446	446.233	391.674	565.496
200625_s_at	1681.84	985.663	1303.52	1772.78	826.487	710.984	1380.67	2013.77	1461.01	1135.12	1341.82	894.355	1437.88	1894.12	2813.98	1336.67	1353.72	1526.8	1913.5	1666.69	1479.35	1513.52
200626_s_at	1342.8	401.583	886.604	851.007	224.38	442.714	847.058	448.285	970	607.196	1295.43	589.476	1178.56	466.017	1036.93	621.924	1173.88	902.506	440.92	683.709	911.752	1142.15
200627_at	1401.46	1558.86	2384.09	2586.93	412.648	1333.73	2143.97	1448.7	2744.46	1781.81	4333.29	997.122	4471.57	2353.45	2000.21	1384.82	2499.8	2043	1217.62	1668.66	2339.84	1841.9
200628_s_at	226.99	38.5822	237.295	7.21004	27.9663	13.1798	228.705	471.45	177.141	16.0399	52.9968	64.8586	36.4503	28.5414	106.275	9.4959	76.1208	199.937	233.68	19.8369	13.2173	323.291
200629_at	692.83	471.637	492.296	222.905	253.781	307.345	452.48	1671.37	501.458	456.024	345.605	590.164	290.069	192.716	272.414	301.669	237.244	745.527	1494.28	375.849	223.966	1191.11
200630_x_at	918.433	1736.28	2076.54	1511.84	1241.57	2995.24	2383.57	3086.69	1533.83	2314.34	1916.9	1128.62	2084.29	1836.7	1692.13	1988.89	2094.5	2465.82	3088.52	1530.94	1775.11	1336.18
200631_s_at	1163.3	345.403	2051.79	874.966	292.715	828.983	3105.36	2372.13	1284.15	2108.29	2092.54	1234.58	2150.33	672.311	662.652	1386.34	2126.26	2875.39	2737.52	1815.3	1443.27	2011.94
200632_s_at	9570.69	3562.32	3951.48	4711.95	1263.08	1928.73	10244.7	11626.1	5250.15	9949.26	3577.95	3097.26	3997.39	4374.6	3217.45	6938.5	9952.2	6310.33	15012.8	6563.97	4609.03	3149.54
200633_at	18903.4	8478.51	5944.93	14902.5	27855.9	8078.07	16271.5	13508.7	15729.3	9830.74	10751.9	9755.07	11933.3	16200.5	11704	17876.3	13913.5	13120.7	14287.4	11532.5	6359.02	4779.56
200634_at	295.463	465.777	981.91	175.419	155.382	376.79	773.134	911.829	368.304	558.123	626.749	8.24159	690.655	210.068	7.02411	331.56	664.92	957.186	498.691	508.637	646.391	859.233
200635_s_at	337.489	330.013	266.852	273.835	426.257	360.731	322.328	223.492	302.947	205.454	243.343	181.011	217.986	262.983	36.5187	399.452	212.451	400.838	226.648	283.928	443.513	298.308
200636_s_at	1382.57	510.451	1313.97	1046.37	164.461	556.103	1560.93	1241.8	1127.67	2626.64	1235.03	729.792	615.737	527.13	759.748	1234.33	1117.37	1148.2	1431.79	1530.11	2235.65	1389.48
200637_s_at	116.784	55.5498	104.195	6.4661	25.8369	204.653	67.9646	18.4026	16.9347	15.1858	17.9648	134.825	7.21648	5.66091	139.379	27.4397	17.2921	91.4217	49.6209	32.3868	119.799	76.2317
200638_s_at	242.046	560.285	1226.9	955.021	278.912	362.763	949.838	214.375	1103.14	862.57	1422.67	85.3945	1521.02	606.064	636.606	609.539	1087.37	943.142	176.828	708.093	791.318	1267.61
200639_s_at	1338.92	1249.15	2805.92	2879.68	2156.19	1258.8	3120.96	2978.53	3072.49	6000.27	3420.34	1110.7	3901.89	3057.2	5049.78	1280.87	4911.88	3578.91	3425.43	2614.37	1943.03	2908.3
200640_at	659.149	567.422	1896.35	750.467	225.876	532.069	2064.69	931.325	1412.5	1676.08	1813.92	401.239	1868.22	691.38	181.706	942.864	1897.02	2607.7	1059.78	1671.81	1418.18	2294.86
200641_s_at	11.3166	315.319	320.913	131.431	159.733	574.233	199.727	99.1185	196.003	54.251	230.917	305.952	220.752	91.3039	45.1646	280.659	170.02	323.104	100.429	161.453	112.549	275.258
200642_at	4705.05	1804.6	2886.26	3560.4	546.417	1311.04	5303.55	1870.48	3932.01	3886.2	4882.28	1405.34	5230.53	3312.64	4287.06	3467.13	5035.38	5611.55	1510.72	4234.83	2989.7	3420.77
200643_at	499.991	174.957	437.094	124.092	60.7008	269.409	468.634	511.847	98.1177	272.306	584.166	273.646	398.132	46.1941	174.659	274.1	412.377	245.5	375.079	339.748	363.658	321.319
200644_at	3112.8	3006.25	3327.66	2194.1	664.443	1932.4	5998.65	4118.26	3248.48	4434.73	2742.44	910.926	2532.44	1986.2	1248.13	7853.38	7829.08	4586.93	5441.4	4151.05	2986.08	2360.74
200645_at	2395.07	742.458	2624.2	722.634	454.915	944.035	3377.51	3147.52	842.59	2905.33	2783.87	816.036	2894.28	776.893	643.739	1974.75	2792.2	2722.55	2444.84	3059.07	3052.28	2113.51
200646_s_at	59.9194	98.6999	141.347	71.2372	299.45	18.2202	75.7869	185.254	24.8773	136.473	118.85	227.296	107.351	182.635	66.671	20.3135	92.0962	125.616	89.804	121.861	120.864	104.681
200647_x_at	2514.27	585.977	1446.88	631.125	284.035	375.326	1093.14	1524.67	648.245	907.872	1139.18	149.933	1236.07	572.987	374.517	357.371	493.058	1171.63	1693.9	1071.96	1889.11	1659.7
200648_s_at	556.247	32.1303	664.08	539.845	89.1491	257.419	717.517	516.002	776.119	443.832	737.262	357.014	674.464	681.567	378.461	344.188	429.793	999.186	239.513	516.954	745.063	898.383
200649_at	269.002	263.062	481.907	74.7506	31.2746	31.8439	477.709	778.79	119.735	475.978	368.938	159.72	480.366	116.935	226.79	13.7292	306.283	620.169	673.921	526.027	392.995	430.688
200650_s_at	1672.35	1415.46	3207.46	2008.31	491.294	984.979	2853.39	3018.33	3583.1	1611.81	2872.53	1040.91	2760.17	2087.28	667.805	1334.88	2533.45	3516.96	1613.4	2243.45	1876.87	2617.15
200651_at	892.86	805.648	1744.49	605.696	198.092	409.556	1543.64	2293.21	1182.65	1711.86	1767.13	217.095	1693.71	518.327	291.499	968.185	1862.39	1504.76	1569.61	1815.22	1389.36	1136.33
200652_at	518.286	860.313	641	314.568	314.52	510.918	648.557	940.425	423.161	577.276	634.333	819.411	707.33	462.577	48.3702	438.201	481.384	768.596	1310.84	617.546	626.986	562.279
200653_s_at	3654.5	3437.79	3124.56	4214.57	2820.91	2445.56	3473.05	2055.35	5230.02	2381.42	3548.4	688.887	4255.15	3803.32	3990.22	4756.82	5292.3	4071.7	2040.93	3833.73	4256.92	2975.05
200654_at	615.291	75.2385	526.272	131.668	15.6844	290.675	359.062	738.969	161.537	935.276	410.28	22.8652	481.583	95.8598	315.99	600.342	476.991	354.346	302.568	371.328	453.769	863.575
200655_s_at	5046.27	2224.88	3272.35	7640.67	1674.44	2296.44	5899.28	2936.63	6596.21	6303.82	5662.67	655.912	6390.32	8243.78	7287.74	3798.72	6754.25	6297.86	3622.16	4466.38	3434.33	3122.39
200656_s_at	270.242	386.144	539.279	197.151	105.796	565.167	199.032	407.37	204.816	274.306	430.958	277.499	391.754	36.8933	70.1984	170.63	305.012	232.682	245.895	217.289	484.242	483.952
200657_at	725.067	749.769	722.244	723.38	337.174	665.678	916.213	560.868	1406.83	681.094	588.866	269.879	602.971	596.536	1018.09	709.591	954.989	1175.79	566.913	732.75	664.936	929.003
200658_s_at	178.784	29.4804	307.525	125.304	148.541	312.504	173.212	161.385	142.168	233.771	197.747	29.6231	164.075	121.129	46.1638	264.402	331.285	295.49	225.854	293.214	198.386	304.318
200659_s_at	260.58	505.826	238.251	82.0508	354.213	347.288	281.668	334.982	128.715	173.023	239.521	20.6386	246.194	169.192	36.2377	99.9562	280.619	216.275	83.1888	215.271	235.098	139.293
200660_at	242.567	366.092	539.783	204.156	263.649	17.376	162.043	733.932	389.289	61.6892	446.15	112.62	438.22	180.622	10.5353	29.3801	167.689	268.948	755.91	247.349	224.078	367.962
200661_at	491.087	172.491	358.634	134.108	33.2429	40.0353	469.009	374.952	204.263	250.572	258.096	156.85	312.629	113.105	256.175	398.661	194.179	600.088	84.0208	420.529	437.585	534.841
200662_s_at	2147.08	1139.18	1393.79	1454.59	288.156	904.056	2102.35	1385.07	1911.29	1679.1	1260.44	1622.21	1200.87	1363.63	1092.64	1799.69	2579.3	1930.46	1888.51	1627.2	1731.32	1867.24
200663_at	3116.28	1581.12	2571.99	1448.86	123.146	940.863	2549.6	2255.54	2285.07	2290.49	3082.48	804.047	3101.31	1085.14	1264.46	1145.61	2682.73	2879.7	1369.3	1526.69	2147.11	2118.45
200664_s_at	23.4141	334.266	219.017	308.39	171.746	192.049	152.795	164.829	163.126	96.4613	1085.66	30.6053	1158.63	359.926	195.912	140.053	149.916	102.579	5.70807	187.259	176.328	136.093
200665_s_at	2444.97	2049.79	2322.56	3911.89	803.063	2254.25	3538.32	3504.89	3991.94	10738.6	3643.53	2736.89	3790.34	4393	5832.76	6270.76	4864.82	1806.56	5409.82	3412.42	4423.76	1978.21
200666_s_at	608.085	322.455	942.809	459.881	327.455	384.997	692.07	1284.87	517.278	548.814	4526.78	389.935	4691.17	482.874	442.484	561.733	610.227	697.107	501.873	880.157	727.076	459.954
200667_at	817.838	387.849	1251.51	1023.2	138.478	295.388	949.037	1122.85	1293.36	1276.37	1725.29	703.979	1634.68	958.055	902.43	379.803	1072.86	1076.04	1045.58	839.152	1214.49	1057.82
200668_s_at	1262.37	433.883	1321.53	745.332	182.726	361.448	985.101	762.604	1088.18	610.874	1319.05	781.514	1425.26	807.574	1118.14	565.395	849.239	1130.3	634.328	1053.43	902.187	1083.12
200669_s_at	295.906	416.673	384.669	316.598	347.214	540.939	390.052	244.556	328.485	198.656	293.725	586.018	510.477	315.207	302.651	518.716	247.778	342.836	159.048	222.357	214.631	274.354
200670_at	356.712	274.536	266.099	203.311	301.735	229.382	257.543	229.464	263.079	87.7984	279.361	366.949	264.795	148.459	245.714	538.813	170.592	202.754	345.205	196.324	109.446	170.75
200671_s_at	11.1993	167.372	115.193	18.6189	20.7131	57.7104	9.68514	188.934	161.116	18.8261	185.395	20.1534	148.935	10.2833	12.2746	169.213	114.158	31.6081	48.5777	4.91692	35.1466	68.3244
200672_x_at	143.324	209.198	298.507	87.3594	20.2139	33.3298	206.102	64.4926	122.709	145.583	294.47	104.2	355.367	220.909	201.636	167.661	250.366	290.413	15.373	195.551	235.856	291.648
200673_at	2019.79	985.018	1481.97	2025.19	631.583	1374.69	1641.21	3190.88	2438.29	2360.88	2063.5	2136.04	2138.96	1804.33	2708	1599.16	1659.99	1531.08	2956.59	1422.29	2038.41	1336.94
200674_s_at	9000.02	3271.17	4009.12	5401.03	3564.9	4256.87	8058.54	10616	6933.25	5769.28	5401.05	8857.15	5710.61	7772.02	8480.59	7083.82	7152.46	6442.72	14873.8	5784.81	4071.65	3308.8
200675_at	4073.44	649.173	2283.95	1256.95	376.164	865.308	2681.48	5078.16	1296.91	4486.98	2196.9	1529.53	2339.79	734.031	862.131	1716.11	2106.97	2956.9	5356.42	2830.51	4339.35	2209.17
200676_s_at	230.109	72.2528	423.13	177.9	28.8531	187.771	460.268	476.981	132.089	692.92	533.574	262.163	556.313	43.6811	83.6428	464.738	398.472	466.595	387.885	745.746	677.196	310.365
200677_at	3395	1145.14	1830.76	1578.07	1409.04	1042.97	1700.9	2835.33	2176.85	2377.07	1709.06	1825.6	1725.16	1587.68	2646.29	1143.02	1914.29	1975.32	2685.05	1700.3	3135.62	1640.13
200678_x_at	480.622	448.294	749.145	215.817	203.826	385.666	501.523	1043.13	290.94	275.536	506.998	570.946	585.487	403.415	37.269	505.296	406.36	429.725	723.017	508.992	392.008	363.196
200679_x_at	468.128	779.893	556.589	498.685	527.439	1285.59	776.538	223.953	794.89	564.586	722.54	353.087	687.337	514.302	346.19	729.716	1138.75	745.208	251.94	801.276	991.01	978.993
200680_x_at	2728.3	2931.67	2507.55	4367.66	1890.74	4358.81	4600.89	2303.02	4168.69	3363.49	2871.8	2304.73	3078.91	3841.52	5849.93	4418.17	4914.12	3879.82	2023.07	3901.64	3206.7	2881.71
200681_at	1657.33	786.822	1048.01	632.857	252.609	600.176	1470.56	873.687	1192.56	979.107	1078.75	1117.03	1201.72	840.537	758.769	1257.62	1338.21	1338.16	897.651	1135.99	1283.25	1152.57
200682_s_at	249.575	67.1352	755.483	275.998	165.602	351.252	477.768	487.054	608.479	337.338	435.424	283.544	412.539	283.032	164.484	330.706	565.43	691.499	602.706	487.94	530.071	773.836
200683_s_at	325.541	465.412	509.578	87.6282	42.3725	182.782	291.598	235.905	191.47	295.178	296.265	213.515	421.385	321.864	198.936	378.147	360.144	420.38	315.618	250.399	366.317	272.855
200684_s_at	293.33	302.039	459.829	194.553	44.687	319.049	443.77	285.796	175.277	252.322	446.816	206.897	339.293	170.427	28.6487	356.49	247.076	443.691	260.654	345.751	367.147	307.707
200685_at	462.904	179.078	720.288	767.17	695.777	239.896	206.266	279.646	384.018	262.644	659.689	259.159	492.574	741.389	826.412	508.78	311.396	214.391	340.41	450.763	660.839	524.205
200686_s_at	1143.44	889.319	2613.53	2867.83	1813.83	849.594	1577.9	2281.97	3413.21	4520.59	2632.07	885.054	2473.07	2415.89	2112.83	974.635	3651.55	1458.76	2663.65	2004.36	2482	2820.41
200687_s_at	201.924	375.131	320.914	361.17	578.939	22.4131	210.241	458.72	265.87	224.063	250.25	205.363	239.892	242.647	455.161	345.07	304.225	308.096	302.862	260.216	267.622	291.78
200688_at	232.758	83.2576	115.735	108.605	330.192	545.406	167.526	408.645	66.8989	150.578	113.37	41.32	142.016	84.1795	133.525	299.033	58.7788	158.293	265.547	128.727	142.814	118.185
200689_x_at	4216.51	1147.53	3031.65	1633.72	250.576	1057.62	3157.64	5406.32	1671.42	3821.9	3943.61	752.214	4175.86	1174.23	731.062	2466.91	4014.2	3429.43	5947.19	3760.68	3474.02	2616.17
200690_at	248.737	57.0687	264.055	537.276	1375.26	214.157	221.807	292.619	505.779	343.686	358.288	184.077	307.872	560.564	776.329	308.202	330.156	233.799	416.977	296.028	418.371	347.464
200691_s_at	799.666	413.757	1224.85	1086.1	1888.6	437.226	981.393	1349.24	1331.74	1070.14	1191.22	308.202	1171.93	958.779	700.552	621.513	899.31	1404.59	1366.1	1058.23	1101.79	1336.47
200692_s_at	290.167	293.564	279.176	506.541	101.131	326.179	457.534	306.012	531.691	414.408	381.051	123.481	410.555	145.929	757.072	552.447	385.203	380.73	143.261	329.267	403.559	510.541
200693_at	849.995	609.035	2020.89	1700.15	771.965	932.675	2072.43	1105.27	2459.25	1292.83	1583.89	1011.32	1630.32	1486.48	1882.51	1505.7	2176.59	2048.8	1016.41	1999.59	1221.35	1711.9
200694_s_at	1802.8	952.992	1291.81	1581	872.917	914.71	1323.98	1285.66	1462.49	1105.57	830.037	664.387	1036.04	1445.98	1562.86	1155.1	1390.39	1516.34	1328.39	1617.4	1314.29	1659.39
200695_at	410.457	425.753	471.066	191.56	129.274	232.987	558.346	629.2	166.131	332.045	373.022	348.032	430.567	192.624	34.1735	17.4788	295.966	580.306	327.485	387.249	431.91	578.577
200696_s_at	2605.31	2657.19	2179.66	1268.37	298.428	1660.6	4355.18	2328.62	1965.71	2513.96	1463.03	1202.8	1438.81	1787.16	1265.7	4542.08	6585.88	3030.18	1768.48	3989.01	2561.4	2536.22
200697_at	1158.29	598.611	708.015	649.955	575.39	375.387	715.993	1069.65	587.157	537.025	662.222	698.882	672.054	715.088	617.477	422.248	774.637	1085.28	740.843	549.449	579.221	946.891
200698_at	296.452	406.7	436.717	190.11	330.685	509.078	348.682	380.689	354.107	256.694	366.187	412.656	359.573	134.465	332.486	412.198	312.041	457.309	367.5	222.122	248.301	513.924
200699_at	286.972	243.007	421.122	275.94	18.4091	369.545	372.789	488.272	423.394	322.883	388.998	255.421	470.162	336.363	207.991	162.865	425.749	339.79	503.401	391.976	343.906	297.856
200700_s_at	154.691	115.037	313.827	266.125	154.703	82.7197	179.934	204.81	355.952	106.904	153.003	313.533	165.119	210.889	183.683	290.046	273.946	281.562	434.001	181.686	98.7803	287.899
200701_at	882.05	594.987	1194.23	1140.41	628.808	493.134	1377.99	1712.74	1331.06	1124.78	1162.53	615.911	1281.17	1234.76	1373.01	1003.17	1263.39	1126.79	950.596	1555.43	1661.26	1234.05
200702_s_at	309.998	460.72	642.306	692.241	493.79	666.628	664.827	277.241	818.688	644.046	555.325	17.5065	566.762	506.717	699.603	959.456	814.993	635.276	50.0518	841.72	822.674	1143.9
200703_at	3325.71	2061.47	3321.14	5123.35	1674.75	1294.25	4265.81	1523.3	4211.16	2126.93	5613.24	1072.57	5628.75	8087.73	16364.3	7947.85	3597.42	4023.39	1239.69	4377.38	2129.14	2062.09
200704_at	896.805	1131.33	934.146	1122.85	962.591	903.13	1538.15	883.337	1229	1098.27	718.456	838.055	749.434	1006.46	2187.72	2295.16	1632.56	1535.31	890.111	1281.98	840.694	866.15
200705_s_at	3286.82	1328.1	1483.63	1966.86	827.254	1654.47	1760.23	2596.03	2452.71	1275.7	1432.81	2866.47	1513.52	1997.49	1428.55	1656.72	2186.73	1511.56	2192.01	1832.97	1662.5	1435.46
200706_s_at	147.079	368.186	794.141	257.255	235.838	507.496	947.083	325.206	229.511	402.154	552.105	203.066	557.61	47.8951	50.6352	392.27	732.357	773.845	175.801	593.034	633.016	555.242
200707_at	589.195	393.049	618.249	46.0902	104.091	30.6756	870.89	335.707	167.324	358.054	349.413	30.6587	369.649	190.301	9.4112	243.048	593.96	434.45	435.115	1408.14	787.874	660.959
200708_at	601.988	447.445	693.427	484.009	479.502	231.494	707.615	563.421	694.296	725.06	543.154	523.211	527.838	361.497	215.504	927.958	944.42	949.632	668.516	1158.88	604.687	778.733
200709_at	724.117	428.785	1653.16	568.336	43.9139	538.882	915.777	1700.7	612.387	635.838	840.931	833.227	959.106	554.36	242.449	738.899	738.033	960.399	1715.84	590.362	480.355	775.27
200710_at	1991.58	435.157	1445.88	553.727	297.997	617.096	1227.43	1300.84	536.988	1595.37	1315.71	375.809	1408.42	573.603	91.0538	742.063	875.118	1333.48	751.46	1210.57	1702.22	1210.07
200711_s_at	2822.33	1775.56	2269.32	4059.88	4303.86	1344.64	3375.63	2726.57	3307.99	3523.89	3492.56	2727.14	3311.63	4574.72	4561.58	2060.39	3295.45	3544.85	3623.06	2518.72	3207.7	2745.3
200712_s_at	220.932	105.818	225.402	171.599	52.7736	454.946	218.744	207.268	211.757	139.125	244.733	397.84	274.967	227.557	8.70472	46.9989	156.795	180.86	252.184	190.422	185.763	174.816
200713_s_at	614.022	585.031	1005.43	917.632	419.353	480.76	1071.19	990.873	858.756	1469.57	976.203	706.212	1127.74	791.434	682.1	837.948	1209.99	1041.73	1267.76	809.576	989.633	781.765
200714_x_at	875.663	544.275	950.765	541.401	480.86	272.108	906.612	1852.58	454.487	916.41	837.885	818.467	838.115	327.825	433.973	564.218	598.833	1090	1641.77	1032.69	939.607	836.427
200715_x_at	2189.53	434.449	1148.71	1999.31	3438.88	613.458	1031.59	1789.32	2585.49	2104.22	1402.29	848.304	1225.09	1486.08	1617	1367.47	2247.66	908.726	2647.83	1743.17	1433.87	1203.55
200716_x_at	6829.97	2113.98	4476.13	3092.51	435.546	2166.34	7898.67	11440.2	4035.78	5187.91	5192.19	1796.62	5594.22	2374.17	1363.05	4584.8	7496.2	6382.41	11282.3	7269.03	5129.25	3921.69
