ID_REF	GSM94555	GSM94587	GSM94589	GSM94590	GSM94403	GSM94538	GSM94539	GSM94540	GSM94591	GSM94592	GSM94593	GSM94594	GSM94595	GSM94596
6031_at	8.932510053	9.239598529	9.252428906	9.43629512	9.310612782	9.173926932	9.197953828	8.547665748	8.913787	9.038370332	9.481193978	9.710289863	9.65123112	9.823048729
6032_at	6.183883459	5.28169825	5.820178962	5.669593751	5.802193217	6.276124405	5.984133595	5.974988112	5.961160258	5.121015401	6.259272487	6.64385619	6.54225805	6.14974712
6033_at	12.02690378	12.01833929	12.13727937	11.75028827	11.7390633	11.8296831	11.79140712	10.6262566	11.76458136	11.89375657	12.00650141	11.96202839	11.79417215	11.820538
6034_at	10.13262825	10.33438503	10.12062669	9.562814809	9.703903573	9.841564348	9.830039776	8.399598369	9.278449458	9.923624611	9.669948004	8.958262697	8.823685681	8.245077275
6035_at	13.14303238	13.28084325	13.28290019	12.71604776	12.8300794	13.05804247	13.12904147	12.28993242	13.0127991	13.32838041	13.37143635	13.06790487	13.0173478	13.09623747
6036_at	8.943979914	9.251719093	8.936637939	9.428150768	8.908092341	9.126704473	8.803485376	8.14363831	8.567575869	9.161887682	8.891479946	9.167919866	9.23146121	9.569855608
6037_at	1.070389328	4.66106548	0.678071905	3.64385619	4.321928095	4.412781525	1.847996907	1.070389328	3.419538892	2.827819025	3.350497247	4.62058641	3.263034406	4.517275693
6038_at	9.944858446	10.50987395	11.85902999	10.32339259	8.845490051	9.298291731	11.34828554	7.284477118	9.386940245	10.61921124	11.33472022	9.582330188	9.247690209	10.01625116
6039_g_at	12.91391786	13.04986556	13.31164899	12.85325107	12.79628301	12.85297809	12.87701566	12.54099979	12.29528107	12.80094033	12.88420869	13.04504291	12.85463467	13.07845106
6040_i_at	13.47172601	13.0927076	13.53270901	13.26454523	13.20937721	13.40447635	13.31575811	13.29731754	12.52745257	13.28690424	13.07880128	13.39466365	13.40255911	13.5493154
6041_at	11.32755264	10.74919903	10.65481501	11.35694709	10.77173705	11.12896095	10.90861779	11.59255047	10.53838296	10.51707881	10.08015131	10.37970326	10.11322124	10.15823098
6042_at	9.974127743	9.794090898	9.961449694	10.04070069	9.893301531	9.854556752	10.30298157	10.40130621	9.324405598	9.139039668	9.40641762	8.951576139	8.626439137	9.20701432
6043_at	8.898450233	8.554972496	9.025693274	9.341852356	8.760553633	9.133912814	9.216503368	9.55190048	8.392746732	8.03727239	8.756889855	9.088523257	8.830039776	9.208478242
6044_at	4.832890014	3.572889668	6.031218731	3.981852653	4.678071905	5.048759312	5.87774425	3.632268215	4.632268215	3.655351829	4.812498225	5.504620392	5.711494907	3.40599236
6045_at	7.682292371	7.404290064	7.666756592	7.912889336	7.689997971	7.973266861	7.797661526	7.550746785	7.109569509	7.507001733	7.521992956	7.46515823	7.653919873	7.692092375
6046_at	8.256916297	8.044394119	7.965207091	8.371994393	7.648177796	7.667466405	7.421223299	7.76884596	7.258330473	7.175923742	7.29553937	7.442943496	7.807998839	7.769507291
6047_at	9.068509595	8.905387005	8.293241719	9.478769619	8.591709333	9.117383367	8.512147859	9.689473895	8.361505198	9.015693807	7.860466259	8.060695932	8.205548911	7.720415285
6048_at	9.029011087	8.95011843	9.15911448	8.948075158	7.980139578	8.537218401	8.687200695	7.851124363	9.536635768	9.65803292	8.271463028	9.655888446	9.796201883	9.787086325
6049_at	11.57397848	11.98637538	11.52879594	11.02866584	11.20046953	11.4269461	11.09717622	9.52022579	11.72889837	12.32460249	11.10767479	11.65176927	11.73267622	10.56738573
6050_at	12.44413489	12.84971785	12.45180353	12.36779694	12.19204618	12.43530563	12.05521464	10.41669199	12.36276574	13.25012074	12.41980221	12.81660371	12.68352102	12.2257497
6051_at	9.455532718	9.434002646	9.748360595	9.766860144	9.317864798	9.363258702	9.754219433	8.914684105	8.676309727	9.386724741	9.394248311	9.868050854	8.847370601	8.841407097
6052_at	3.62058641	1.807354922	2.744161096	2.459431619	6.388878339	6.572889668	5.897240426	6.54225805	4.217230716	4.602884409	3.916476644	5.711494907	5.485426827	5.956521363
6053_at	5.491853096	5.244125943	5.263034406	6.483815777	7.091699834	6.861707287	6.718361626	6.911691582	5.944858446	5.491853096	5.678071905	7.34251919	7.400879436	7.057450272
6054_at	6.301953395	5.736063628	5.716990894	6.272396509	6.715618859	6.159871337	6.599912842	7.345183447	6.431288654	5.66106548	6.610286657	7.426264755	6.982993575	7.05202456
6055_at	12.27032453	12.31058438	11.73994934	12.08344609	12.16820201	12.13266038	11.92120869	12.24822409	11.54225805	11.60654402	11.26555645	11.20896589	11.07380685	11.41002728
6056_at	9.596935142	9.72331964	9.693661186	9.819859747	9.567385727	9.34251919	9.691394579	9.907491593	9.099610812	8.929554316	8.923921676	10.15633594	9.819221104	10.04302728
